GO.ID	Description	p.Val	Empty	phenoType
Erythrocyte Differentiation (GO:0030218)	Erythrocyte Differentiation 	0.610797963390723		-1
Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process (GO:1902222)	Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process 	0.332036992698697		-1
Establishment Of Golgi Localization (GO:0051683)	Establishment Of Golgi Localization 	0.946844393095879		1
Establishment Of Apical/Basal Cell Polarity (GO:0035089)	Establishment Of Apical/Basal Cell Polarity 	0.643124669336296		-1
Establishment Of Centrosome Localization (GO:0051660)	Establishment Of Centrosome Localization 	0.640346675275564		-1
Establishment Of Chromosome Localization (GO:0051303)	Establishment Of Chromosome Localization 	0.804141488750664		-1
Establishment Of Endothelial Barrier (GO:0061028)	Establishment Of Endothelial Barrier 	0.806719159787821		-1
Establishment Of Endothelial Intestinal Barrier (GO:0090557)	Establishment Of Endothelial Intestinal Barrier 	0.907660181627491		-1
Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198)	Establishment Of Epithelial Cell Apical/Basal Polarity 	0.640346675275564		-1
Establishment Of Epithelial Cell Polarity (GO:0090162)	Establishment Of Epithelial Cell Polarity 	0.679366269965474		-1
Establishment Of Lymphocyte Polarity (GO:0001767)	Establishment Of Lymphocyte Polarity 	0.793509973442678		1
Establishment Of Melanosome Localization (GO:0032401)	Establishment Of Melanosome Localization 	0.856099752128525		-1
Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)	Establishment Of Mitochondrion Localization, Microtubule-Mediated 	0.73156700130477		-1
Establishment Of Mitotic Sister Chromatid Cohesion (GO:0034087)	Establishment Of Mitotic Sister Chromatid Cohesion 	0.918921446446253		-1
Establishment Of Mitotic Spindle Localization (GO:0040001)	Establishment Of Mitotic Spindle Localization 	0.856696179314113		-1
Establishment Of Mitotic Spindle Orientation (GO:0000132)	Establishment Of Mitotic Spindle Orientation 	0.770305093337169		-1
Establishment Of Planar Polarity (GO:0001736)	Establishment Of Planar Polarity 	0.856099752128525		-1
Establishment Of Protein Localization To Chromatin (GO:0071169)	Establishment Of Protein Localization To Chromatin 	0.896631756466967		-1
Establishment Of Protein Localization To Chromosome (GO:0070199)	Establishment Of Protein Localization To Chromosome 	0.782094668660831		-1
Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599)	Establishment Of Protein Localization To Endoplasmic Reticulum 	0.970184434819977		1
Establishment Of Protein Localization To Extracellular Region (GO:0035592)	Establishment Of Protein Localization To Extracellular Region 	0.980155708485726		-1
Establishment Of Protein Localization To Membrane (GO:0090150)	Establishment Of Protein Localization To Membrane 	0.906987780754296		1
Establishment Of Protein Localization To Mitochondrion (GO:0072655)	Establishment Of Protein Localization To Mitochondrion 	0.907643141438691		-1
Establishment Of Protein Localization To Organelle (GO:0072594)	Establishment Of Protein Localization To Organelle 	0.928904351518439		-1
Establishment Of Protein Localization To Peroxisome (GO:0072663)	Establishment Of Protein Localization To Peroxisome 	0.741392840598756		-1
Establishment Of Protein Localization To Plasma Membrane (GO:0061951)	Establishment Of Protein Localization To Plasma Membrane 	0.92813463239371		-1
Establishment Of Protein Localization To Telomere (GO:0070200)	Establishment Of Protein Localization To Telomere 	0.819038457499727		-1
Establishment Of Protein Localization To Vacuole (GO:0072666)	Establishment Of Protein Localization To Vacuole 	0.938034770379577		-1
Establishment Of Skin Barrier (GO:0061436)	Establishment Of Skin Barrier 	0.928665653490697		-1
Establishment Of Spindle Localization (GO:0051293)	Establishment Of Spindle Localization 	0.925429825674998		-1
Establishment Of Spindle Orientation (GO:0051294)	Establishment Of Spindle Orientation 	0.688492677908353		-1
Establishment Of Vesicle Localization (GO:0051650)	Establishment Of Vesicle Localization 	0.726219254576169		-1
Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)	Establishment Or Maintenance Of Apical/Basal Cell Polarity 	0.902689598687237		-1
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity 	0.684382888620937		-1
Estrogen Biosynthetic Process (GO:0006703)	Estrogen Biosynthetic Process 	0.976154372586145		-1
Ethanol Catabolic Process (GO:0006068)	Ethanol Catabolic Process 	0.507516629827186		-1
Ethanol Metabolic Process (GO:0006067)	Ethanol Metabolic Process 	0.587711289912479		-1
Ethanol Oxidation (GO:0006069)	Ethanol Oxidation 	0.776797607277931		-1
Ether Lipid Biosynthetic Process (GO:0008611)	Ether Lipid Biosynthetic Process 	0.862979796316791		1
Ether Lipid Metabolic Process (GO:0046485)	Ether Lipid Metabolic Process 	0.928904351518439		-1
Excitatory Chemical Synaptic Transmission (GO:0098976)	Excitatory Chemical Synaptic Transmission 	0.75296207802899		1
Excitatory Postsynaptic Potential (GO:0060079)	Excitatory Postsynaptic Potential 	0.876594859290204		1
Excitatory Synapse Assembly (GO:1904861)	Excitatory Synapse Assembly 	0.73156700130477		-1
Exit From Mitosis (GO:0010458)	Exit From Mitosis 	0.911002435270327		-1
Exocrine System Development (GO:0035272)	Exocrine System Development 	0.928904351518439		1
Exocytosis (GO:0006887)	Exocytosis 	0.900461890876238		1
Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)	Exonucleolytic Catabolism Of Deadenylated mRNA 	0.836453949439313		1
Exonucleolytic Trimming Involved In rRNA Processing (GO:0000459)	Exonucleolytic Trimming Involved In rRNA Processing 	0.918921446446253		1
Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)	Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript 	0.918921446446253		1
External Encapsulating Structure Organization (GO:0045229)	External Encapsulating Structure Organization 	0.605193745303409		1
Extracellular Matrix Assembly (GO:0085029)	Extracellular Matrix Assembly 	0.80708913575512		-1
Extracellular Matrix Disassembly (GO:0022617)	Extracellular Matrix Disassembly 	0.915704388909774		1
Extracellular Matrix Organization (GO:0030198)	Extracellular Matrix Organization 	0.747319692882635		1
Extracellular Structure Organization (GO:0043062)	Extracellular Structure Organization 	0.709153368754373		1
Extracellular Transport (GO:0006858)	Extracellular Transport 	0.53524492170317		1
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	Extrinsic Apoptotic Signaling Pathway 	0.900536655607984		-1
Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand 	0.916447211813497		-1
Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)	Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors 	0.910116723770635		-1
Eye Development (GO:0001654)	Eye Development 	0.964790975835174		1
Eye Morphogenesis (GO:0048592)	Eye Morphogenesis 	0.912877037293847		1
Eye Photoreceptor Cell Development (GO:0042462)	Eye Photoreceptor Cell Development 	0.741392840598756		1
Eye Photoreceptor Cell Differentiation (GO:0001754)	Eye Photoreceptor Cell Differentiation 	0.982259815595535		1
Facultative Heterochromatin Formation (GO:0140718)	Facultative Heterochromatin Formation 	0.858062113933675		-1
Fat Cell Differentiation (GO:0045444)	Fat Cell Differentiation 	0.875989881876069		1
Fat-Soluble Vitamin Catabolic Process (GO:0042363)	Fat-Soluble Vitamin Catabolic Process 	0.860399815062659		-1
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	Fat-Soluble Vitamin Metabolic Process 	0.639403094525195		-1
Fatty Acid Alpha-Oxidation (GO:0001561)	Fatty Acid Alpha-Oxidation 	0.887911578858768		-1
Fatty Acid Beta-Oxidation (GO:0006635)	Fatty Acid Beta-Oxidation 	0.506320390878618		-1
Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539)	Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase 	0.998792160308307		1
Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540)	Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase 	0.69826864216381		-1
Fatty Acid Biosynthetic Process (GO:0006633)	Fatty Acid Biosynthetic Process 	0.69150808050384		1
Fatty Acid Catabolic Process (GO:0009062)	Fatty Acid Catabolic Process 	0.195881870601016		-1
Fatty Acid Derivative Biosynthetic Process (GO:1901570)	Fatty Acid Derivative Biosynthetic Process 	0.48166521553689		-1
Fatty Acid Elongation (GO:0030497)	Fatty Acid Elongation 	0.856958824130254		-1
Fatty Acid Elongation, Monounsaturated Fatty Acid (GO:0034625)	Fatty Acid Elongation, Monounsaturated Fatty Acid 	0.489250103420579		-1
Fatty Acid Elongation, Polyunsaturated Fatty Acid (GO:0034626)	Fatty Acid Elongation, Polyunsaturated Fatty Acid 	0.489250103420579		-1
Fatty Acid Elongation, Saturated Fatty Acid (GO:0019367)	Fatty Acid Elongation, Saturated Fatty Acid 	0.489250103420579		-1
Fatty Acid Elongation, Unsaturated Fatty Acid (GO:0019368)	Fatty Acid Elongation, Unsaturated Fatty Acid 	0.489250103420579		-1
Fatty Acid Homeostasis (GO:0055089)	Fatty Acid Homeostasis 	0.897916065634511		1
Fatty Acid Metabolic Process (GO:0006631)	Fatty Acid Metabolic Process 	0.633298239592904		-1
Fatty Acid Oxidation (GO:0019395)	Fatty Acid Oxidation 	0.53221807151889		-1
Fatty Acid Transmembrane Transport (GO:1902001)	Fatty Acid Transmembrane Transport 	0.63987405253176		-1
Fatty Acid Transport (GO:0015908)	Fatty Acid Transport 	0.0580326165432584		-1
fatty-acyl-CoA Biosynthetic Process (GO:0046949)	fatty-acyl-CoA Biosynthetic Process 	0.80417874457631		-1
fatty-acyl-CoA Catabolic Process (GO:0036115)	fatty-acyl-CoA Catabolic Process 	0.858145969138836		-1
fatty-acyl-CoA Metabolic Process (GO:0035337)	fatty-acyl-CoA Metabolic Process 	0.860399815062659		-1
Female Gamete Generation (GO:0007292)	Female Gamete Generation 	0.957184663324472		1
Female Gonad Development (GO:0008585)	Female Gonad Development 	0.982259815595535		1
Fibrinolysis (GO:0042730)	Fibrinolysis 	0.747747073009642		-1
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	Fibroblast Growth Factor Receptor Signaling Pathway 	0.774331092647324		1
Filopodium Assembly (GO:0046847)	Filopodium Assembly 	0.959393551781385		1
Fluid Transport (GO:0042044)	Fluid Transport 	0.868833634151861		-1
Foam Cell Differentiation (GO:0090077)	Foam Cell Differentiation 	0.67615140018459		-1
Focal Adhesion Assembly (GO:0048041)	Focal Adhesion Assembly 	0.928904351518439		1
Folic Acid Metabolic Process (GO:0046655)	Folic Acid Metabolic Process 	0.819854331424169		1
Folic Acid Transport (GO:0015884)	Folic Acid Transport 	0.99003478323789		-1
Folic Acid-Containing Compound Metabolic Process (GO:0006760)	Folic Acid-Containing Compound Metabolic Process 	0.990746323914715		1
Forebrain Neuron Development (GO:0021884)	Forebrain Neuron Development 	0.980155708485726		-1
Forebrain Neuron Differentiation (GO:0021879)	Forebrain Neuron Differentiation 	0.643124669336296		-1
Forelimb Morphogenesis (GO:0035136)	Forelimb Morphogenesis 	0.920392870187872		1
Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732)	Formation Of Cytoplasmic Translation Initiation Complex 	0.614333694581338		-1
Formation Of Extrachromosomal Circular DNA (GO:0001325)	Formation Of Extrachromosomal Circular DNA 	0.936960143745443		1
Formation Of Translation Preinitiation Complex (GO:0001731)	Formation Of Translation Preinitiation Complex 	0.945489567044664		1
Free Ubiquitin Chain Polymerization (GO:0010994)	Free Ubiquitin Chain Polymerization 	0.918412581310995		1
Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)	Fructose 1,6-Bisphosphate Metabolic Process 	0.858145969138836		-1
Fructose 6-Phosphate Metabolic Process (GO:0006002)	Fructose 6-Phosphate Metabolic Process 	0.442649288225816		-1
Fructose Metabolic Process (GO:0006000)	Fructose Metabolic Process 	0.910941791490704		1
Fructose Transmembrane Transport (GO:0015755)	Fructose Transmembrane Transport 	0.936732214310852		1
Fucose Catabolic Process (GO:0019317)	Fucose Catabolic Process 	0.954388484377007		1
Galactolipid Biosynthetic Process (GO:0019375)	Galactolipid Biosynthetic Process 	0.866874116342731		-1
Galactose Metabolic Process (GO:0006012)	Galactose Metabolic Process 	0.392245170320368		1
Galactosylceramide Biosynthetic Process (GO:0006682)	Galactosylceramide Biosynthetic Process 	0.866874116342731		-1
Galactosylceramide Metabolic Process (GO:0006681)	Galactosylceramide Metabolic Process 	0.961144577250228		-1
Gamma-Aminobutyric Acid Metabolic Process (GO:0009448)	Gamma-Aminobutyric Acid Metabolic Process 	0.928904351518439		-1
Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214)	Gamma-Aminobutyric Acid Signaling Pathway 	0.477856952291043		-1
Gamma-Aminobutyric Acid Transport (GO:0015812)	Gamma-Aminobutyric Acid Transport 	0.776797607277931		-1
Gamma-Delta T Cell Activation (GO:0046629)	Gamma-Delta T Cell Activation 	0.976322949836869		-1
Ganglion Development (GO:0061548)	Ganglion Development 	0.690585197624309		-1
Ganglioside Biosynthetic Process (GO:0001574)	Ganglioside Biosynthetic Process 	0.926809627341771		-1
Ganglioside Catabolic Process (GO:0006689)	Ganglioside Catabolic Process 	0.652501565980298		-1
Ganglioside Metabolic Process (GO:0001573)	Ganglioside Metabolic Process 	0.866874116342731		-1
Gap Junction Assembly (GO:0016264)	Gap Junction Assembly 	0.741392840598756		-1
Gas Transport (GO:0015669)	Gas Transport 	0.852844657045473		-1
Gastrulation (GO:0007369)	Gastrulation 	0.688492677908353		-1
Gastrulation With Mouth Forming Second (GO:0001702)	Gastrulation With Mouth Forming Second 	0.440763454974557		-1
Gene Expression (GO:0010467)	Gene Expression 	0.866874116342731		-1
Generation Of Neurons (GO:0048699)	Generation Of Neurons 	0.842194702418894		-1
Genitalia Development (GO:0048806)	Genitalia Development 	0.654578527609223		-1
Gland Development (GO:0048732)	Gland Development 	0.936298226491048		1
Gland Morphogenesis (GO:0022612)	Gland Morphogenesis 	0.755145132023194		-1
Glandular Epithelial Cell Development (GO:0002068)	Glandular Epithelial Cell Development 	0.675768198020266		-1
Glial Cell Development (GO:0021782)	Glial Cell Development 	0.959475928040437		1
Glial Cell Differentiation (GO:0010001)	Glial Cell Differentiation 	0.774329200791101		-1
Gliogenesis (GO:0042063)	Gliogenesis 	0.658414973877979		-1
Glomerular Epithelial Cell Development (GO:0072310)	Glomerular Epithelial Cell Development 	0.939191702218161		-1
Glomerular Epithelial Cell Differentiation (GO:0072311)	Glomerular Epithelial Cell Differentiation 	0.562319175488209		-1
Glomerular Filtration (GO:0003094)	Glomerular Filtration 	0.861475514975011		-1
Glomerulus Vasculature Development (GO:0072012)	Glomerulus Vasculature Development 	0.699527842437962		-1
Glucan Biosynthetic Process (GO:0009250)	Glucan Biosynthetic Process 	0.879707852538602		1
Glucan Catabolic Process (GO:0009251)	Glucan Catabolic Process 	0.846354935552694		1
Glucan Metabolic Process (GO:0044042)	Glucan Metabolic Process 	0.747319692882635		1
Glucocorticoid Biosynthetic Process (GO:0006704)	Glucocorticoid Biosynthetic Process 	0.73156700130477		-1
Glucocorticoid Metabolic Process (GO:0008211)	Glucocorticoid Metabolic Process 	0.699527842437962		-1
Gluconeogenesis (GO:0006094)	Gluconeogenesis 	0.383381344587854		1
Glucosamine-Containing Compound Catabolic Process (GO:1901072)	Glucosamine-Containing Compound Catabolic Process 	0.59317273477843		1
Glucosamine-Containing Compound Metabolic Process (GO:1901071)	Glucosamine-Containing Compound Metabolic Process 	0.666467027020072		1
Glucose 6-Phosphate Metabolic Process (GO:0051156)	Glucose 6-Phosphate Metabolic Process 	0.907703300381883		1
Glucose Homeostasis (GO:0042593)	Glucose Homeostasis 	0.967431131282491		1
Glucose Import (GO:0046323)	Glucose Import 	0.896631756466967		-1
Glucose Metabolic Process (GO:0006006)	Glucose Metabolic Process 	0.729252191723572		1
Glucose Transmembrane Transport (GO:1904659)	Glucose Transmembrane Transport 	0.98880876419633		1
Glutamate Catabolic Process (GO:0006538)	Glutamate Catabolic Process 	0.970062852590508		1
Glutamate Metabolic Process (GO:0006536)	Glutamate Metabolic Process 	0.402431970320069		-1
Glutamate Receptor Signaling Pathway (GO:0007215)	Glutamate Receptor Signaling Pathway 	0.918538127652822		1
Glutamine Family Amino Acid Biosynthetic Process (GO:0009084)	Glutamine Family Amino Acid Biosynthetic Process 	0.810269177535896		-1
Glutamine Family Amino Acid Catabolic Process (GO:0009065)	Glutamine Family Amino Acid Catabolic Process 	0.469464729974876		-1
Glutamine Family Amino Acid Metabolic Process (GO:0009064)	Glutamine Family Amino Acid Metabolic Process 	0.36805984637032		-1
Glutamine Metabolic Process (GO:0006541)	Glutamine Metabolic Process 	0.897916065634511		-1
