,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,X_Omnivore...Insectivore.Rho,X_Omnivore...Insectivore.P,X_Omnivore...Insectivore.p.adj,Carnivore...Insectivore.Rho,Carnivore...Insectivore.P,Carnivore...Insectivore.p.adj,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj
ATL2,-0.716474282745824,1,1,0.790541566286058,1,1,1.33287797625628,1,1,-1.78960853722833,0.441101190541377,1,-0.759318263184869,1,1,-2.66473453217076,0.0462294714347901,1
ATL3,-0.13615602034631,1,1,1.5714534700612,0.69646412574679,1,1.50302300251896,0.796998674480267,1,1.70548427633349,0.528624854061552,1,1.68894013846285,0.547385413351852,1,0.65487162036792,1,1
ATM,-0.287177838903998,1,1,0.0840565698684024,1,1,0.388159099876936,1,1,0.676380884845563,1,1,0.852089746652589,1,1,0.668928651692477,1,1
ATMIN,1.08750472215417,1,1,0.947083384094229,1,1,-0.397267834112951,1,1,0.887345485339109,1,1,-0.0492310422207199,1,1,0.276978060307474,1,1
ATN1,1.62133421233497,0.62967588892385,1,1.76248726551782,0.467922036518018,1,-0.318645055484944,1,1,0.70438930581712,1,1,-0.647975005511695,1,1,-0.491055853776132,1,1
ATOH1,1.33252352120201,1,1,1.02941338356028,1,1,-0.685673654238049,1,1,1.31449583900375,1,1,-0.0608606097578064,1,1,0.639807770698504,1,1
ATOH7,0.700295211975238,1,1,-0.622268793591214,1,1,-1.18315281848373,1,1,1.11316138123064,1,1,0.237878055023577,1,1,1.73993862858488,0.491218769227206,1
ATOH8,0.762090783762881,1,1,0.235528448978222,1,1,-0.657375429559133,1,1,1.53784518674558,0.744518832827291,1,0.724258010287615,1,1,1.49947991127443,0.802495058268666,1
ATOX1,1.39779580588577,0.97304636521507,1,-1.29291042707073,1,1,-2.31914459874108,0.122323183410202,1,-1.32831667668155,1,1,-2.298234142292,0.129290798780617,1,-0.322505835245693,1,1
ATP10A,2.91785152954812,0.0211471274514825,0.418980292815507,-1.2164311451951,1,1,-4.19959313454149,0.000160437016989145,0.0251818134886099,-2.31352547509142,0.124162594711763,1,-4.22680031579839,0.000142222705943531,0.0595957379869218,-1.69633428562543,0.538935545835703,1
ATP10B,-0.064134783270607,1,1,-1.04244225537901,1,1,-0.789217749580294,1,1,1.08652173831822,1,1,1.04753788735539,1,1,1.85549225220809,0.381155787602857,1
ATP10D,-2.2795520812123,0.135805606424371,1,1.26069097709121,1,1,3.59244671359514,0.00196552593423903,0.129863139982348,1.95266995418086,0.305152296801303,1,3.59206967760351,0.00196837260274881,0.260598274535746,1.22493783791224,1,1
ATP11A,-1.00987087091979,1,1,0.0351107833284044,1,1,1.17557609430624,1,1,1.05883233182818,1,1,1.85087290692067,0.385127035696924,1,1.16005682237752,1,1
ATP11B,1.02033248241429,1,1,-2.11478242789089,0.206690971287918,1,-2.91512437439936,0.0213328091167454,0.531769794954565,0.797938084564251,1,1,-0.163107106285889,1,1,2.56458097842069,0.0619802828276566,1
ATP11C,0.950570809264715,1,1,-0.635382812542184,1,1,-1.56955214408263,0.699116036264157,1,-2.32290749379417,0.121104734855226,1,-2.8889813482864,0.0231895198863566,0.763562394122826,-2.06814049717086,0.231760881392487,1
ATP12A,-0.15204625353732,1,1,-1.06205129274959,1,1,-0.728328814268921,1,1,0.131300289489035,1,1,0.244353375981996,1,1,0.92404482994908,1,1
ATP13A1,1.32899951567647,1,1,-2.16664999331265,0.181569313847096,1,-3.31048867501933,0.00558799324838281,0.242655318562834,0.637639470133578,1,1,-0.559584303461103,1,1,2.38883413932666,0.101411585318349,1
ATP13A2,-1.70428752438013,0.529964307227097,1,-1.52579536823389,0.762365007475491,1,0.603807112695596,1,1,1.63639814514734,0.610537722858522,1,2.89886475680569,0.022470984080658,0.756046473477413,2.89605280115893,0.0226733287131385,0.857661373093935
ATP13A3,4.27410151105522,0.000115145756312747,0.0231726221804631,0.309693306017697,1,1,-4.46915373624721,4.71178047684646e-05,0.0114588802880814,2.34728894464071,0.11346350027681,1,-1.4166500536877,0.939511599447301,1,2.3231084501575,0.121039962888878,1
ATP13A4,0.257837251536136,1,1,-0.570141317267525,1,1,-0.751136869366915,1,1,-1.37110633784482,1,1,-1.45242655839622,0.878298216619128,1,-1.06708897067849,1,1
ATP13A5,-2.58378837227576,0.0586330414676783,0.738600702763367,1.3506773182958,1,1,4.01167521785359,0.000361736431973051,0.0420672971390954,-0.0931131800871728,1,1,2.02562657771151,0.256818395047424,1,-1.08323163571816,1,1
ATP1A1,-2.09220487393106,0.218521156182049,1,-3.20494176285108,0.00810538863211913,0.667174531359002,-0.330024241456342,1,1,-1.55131888316418,0.724951702420378,1,0.516606186467036,1,1,0.988583619049809,1,1
ATP1A2,-1.88108475367717,0.35976234376099,1,-1.19139471128971,1,1,1.07369470226717,1,1,0.302826568762205,1,1,1.98074109607898,0.285721893272818,1,1.36087447662185,1,1
ATP1A3,-0.907075155404856,1,1,0.13441908366839,1,1,1.13221199801045,1,1,-0.696335830983696,1,1,0.288159466411671,1,1,-0.948684489384026,1,1
ATP1A4,-1.81112537762172,0.420728676053328,1,0.867522018836342,1,1,2.71682494397205,0.0395468754542689,0.705633603360803,-0.391426237988626,1,1,0.996453076792271,1,1,-0.97559817766069,1,1
ATP1B1,0.70878850194132,1,1,-1.17104414642505,1,1,-1.69960781621952,0.53522831494477,1,-1.56616512935535,0.703859783517808,1,-1.98971748663009,0.279732391814651,1,-0.781859401940234,1,1
ATP1B2,1.06604575883746,1,1,3.1895814225144,0.00854873977173277,0.670803607568813,1.4306042423818,0.915262025544914,1,2.00805763918656,0.267823002123405,1,0.768751987751529,1,1,-0.555189459488961,1,1
ATP1B3,2.31661733080949,0.123147518678468,1,0.490419207648483,1,1,-2.26506903848845,0.14105065950091,1,1.47311460646396,0.844320813234282,1,-0.680727860329332,1,1,1.27244223084987,1,1
ATP1B4,0.719120883869592,1,1,1.42318929464733,0.928087728783378,1,0.373482891266678,1,1,0.363136562016238,1,1,-0.238229994244607,1,1,-0.595215342503156,1,1
ATP23,-0.178322250991331,1,1,-1.00069866061747,1,1,-0.512841685428745,1,1,-0.936850447681102,1,1,-0.617962991367138,1,1,-0.272814168677009,1,1
ATP2A1,-2.4849105062302,0.07775040414707,0.838933661073779,-1.64244809767905,0.602983044428418,1,1.374655657753,1,1,-1.54741336242937,0.730581606702661,1,0.630304627942555,1,1,-0.442092825474339,1,1
ATP2A2,-2.22575727670935,0.156182663607585,1,-2.14087314213366,0.193705617365723,1,0.712885807320724,1,1,-2.98037714710493,0.0172736214366658,0.417922546284494,-0.562354894428601,1,1,-1.49756596503867,0.805476330137996,1
ATP2A3,-1.29533295089599,1,1,0.779306964591956,1,1,2.09069848207482,0.219330606944094,1,1.59161426040639,0.668828423315426,1,2.52316009213242,0.0697832633441454,1,1.14356440467483,1,1
ATP2B1,0.799965275531082,1,1,-1.40518410661096,0.959799233868204,1,-2.18616147939596,0.172822760270423,1,-3.0814086301832,0.0123614217730095,0.349681255856307,-3.61878997131847,0.00177590236182255,0.250863154240658,-2.41851945280513,0.0935028737417301,1
ATP2B2,-1.83405081195799,0.399878711620379,1,-0.519237442394195,1,1,1.66833262217851,0.571498292682388,1,-0.990618731605854,1,1,0.753274598215051,1,1,-0.695506237438595,1,1
ATP2B3,0.1778994886019,1,1,2.74144748665835,0.036701482591563,1,1.94981596413556,0.307188348636291,1,1.32036538216331,1,1,0.991788126684974,1,1,-0.712859313244982,1,1
ATP2B4,3.09677338885814,0.0117383621122093,0.302925589564237,0.670129120725329,1,1,-2.90659688923244,0.0219230234367688,0.535206939107471,2.85221095637278,0.0260497662516659,0.507778899508576,-0.140309147572937,1,1,2.6322656023538,0.0508905161365155,1
ATP2C1,0.810355943398398,1,1,0.915901404057913,1,1,-0.142945925585218,1,1,-1.32270913788499,1,1,-1.92637164224423,0.324347914060545,1,-2.29031021355532,0.132020040994658,1
ATP2C2,0.822082610976102,1,1,0.765065608500815,1,1,-0.272313278451734,1,1,2.46543102932878,0.0821091111095054,0.8868382397808,1.58851388010673,0.67302110955668,1,2.12139348580498,0.203332218007886,1
ATP4A,-1.1435216749123,1,1,-0.0602225271865178,1,1,1.29367042080283,1,1,0.58633776257028,1,1,1.57629298816299,0.689749781049044,1,0.722135960414318,1,1
ATP4B,-1.39973905879597,0.969548837230179,1,-0.158399376418011,1,1,1.42851726109668,0.918858179739709,1,-0.238201694394026,1,1,0.940800051761424,1,1,-0.140912003010383,1,1
ATP5F1A,2.39970294892813,0.0984502873870107,0.939955066068047,1.45874650261376,0.867809350905556,1,-1.47231492257022,0.845615132633693,1,1.39168568475363,0.984105594535234,1,-0.908201042834414,1,1,0.356355934146721,1,1
ATP5F1B,-0.364675664938759,1,1,1.99587062505753,0.275688041212098,1,2.17820201830969,0.17634599931358,1,1.10593181627825,1,1,1.35344983340623,1,1,-0.431544116339041,1,1
ATP5F1C,1.23789227094559,1,1,0.862594883900983,1,1,-0.636810156037397,1,1,0.400750545858926,1,1,-0.699269605616962,1,1,-0.252323701479283,1,1
ATP5F1D,-0.60361829651903,1,1,-0.75720913731624,1,1,0.0353313190872456,1,1,-0.15844949943293,1,1,0.370540507119443,1,1,0.413981618589665,1,1
ATP5F1E,-0.619144490032078,1,1,-0.161482069445852,1,1,0.566858329258391,1,1,0.415373580367849,1,1,0.950606770713565,1,1,0.6119052620955,1,1
ATP5IF1,-1.26520400455081,1,1,-1.2902243924251,1,1,0.363822964858534,1,1,-2.02551665767968,0.256886038532532,1,-0.684427026082569,1,1,-1.22956228269709,1,1
ATP5MC1,0.0523326396238971,1,1,-0.551684559489122,1,1,-0.513883416185211,1,1,-0.161358809644221,1,1,-0.19044522929478,1,1,0.235414575431677,1,1
ATP5MC2,0.205069372672032,1,1,0.143780538237455,1,1,-0.120753383616639,1,1,0.792942156020276,1,1,0.457791458424987,1,1,0.75584869267241,1,1
ATP5MC3,-0.379085585180887,1,1,0.665549146429175,1,1,0.98920317117756,1,1,0.206633499801504,1,1,0.540324777542847,1,1,-0.36042675937417,1,1
ATP5MD,1.84983103027481,0.386027441771535,1,0.360452345754799,1,1,-1.70191892548767,0.532623404938956,1,2.4035212262066,0.0974281457707696,0.958628897703166,0.00453310833556649,1,1,2.29008753198631,0.132097457925103,1
ATP5ME,0.619042951916606,1,1,1.29182950569602,1,1,0.377035222684597,1,1,-0.620594374640269,1,1,-1.06214590806913,1,1,-1.60409204388852,0.652162592144528,1
ATP5MF-PTCD1,0.410260809721583,1,1,0.546947580985257,1,1,0.00254345065957568,1,1,2.13969443774196,0.194276813197822,1,1.62264972760846,0.627985822739189,1,1.92038503365772,0.328855695466344,1
ATP5MF,1.90993861365078,0.336846705614886,1,1.57802406759981,0.687360484582553,1,-0.898167298559278,1,1,1.49036421181903,0.816770983220855,1,-0.485222880993499,1,1,0.348569568977089,1,1
ATP5MG,2.04452788841787,0.245408551219476,1,1.71094375963804,0.522548972538624,1,-0.908488237234243,1,1,2.30078603603559,0.128422368799451,1,0.177738834016117,1,1,1.16537307355471,1,1
ATP5MGL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATP5MPL,0.705034788011552,1,1,1.00316418207263,1,1,0.0213898136328692,1,1,0.30851656848981,1,1,-0.296784110222916,1,1,-0.375745020282224,1,1
ATP5PB,3.56595975523029,0.00217516203686855,0.119440277425082,3.79282689490528,0.000893651926251901,0.296593303468269,-0.809407840437105,1,1,2.5394433148928,0.0666174215272912,0.791433733215073,-0.482216409605398,1,1,0.118336887993098,1,1
ATP5PD,3.37353600339632,0.00445256046717702,0.177958167268058,2.08929155583106,0.220088916312085,1,-2.05775836104296,0.237680009828559,1,2.25021421395042,0.146612102605714,1,-0.960272097060848,1,1,0.846555211770281,1,1
ATP5PF,1.58908525239056,0.672246881025937,1,1.71398836270613,0.519185178903906,1,-0.448492414117014,1,1,1.00095741578267,1,1,-0.463745123932637,1,1,-0.14535931745048,1,1
ATP5PO,1.95345440924186,0.304594646797169,1,3.39698187815256,0.00408800873309934,0.551720073660208,0.68242498664527,1,1,2.89703872380353,0.0226021952669602,0.470197775698925,0.992134119827477,1,1,0.573015787594405,1,1
ATP6AP1,-0.673663276340851,1,1,-0.809972300053779,1,1,0.0613163093531806,1,1,0.745604268730408,1,1,1.28874868679503,1,1,1.50390239484062,0.795639001846336,1
ATP6AP1L,0.137968084564457,1,1,-0.901574327823397,1,1,-0.906505790020591,1,1,0.543644815360046,1,1,0.385960478472237,1,1,1.23851113688233,1,1
ATP6AP2,1.19925784661009,1,1,1.4445610811161,0.891487267320642,1,-0.193589349434889,1,1,2.53693478130691,0.067096671034798,0.794077120148435,1.18392595725785,1,1,1.70532640401071,0.528801394692603,1
ATP6V0A1,2.09190261827792,0.218683367008012,1,1.22164122736711,1,1,-1.38347520461729,0.999115230225477,1,0.981589150753588,1,1,-1.04374746407206,1,1,0.0936672247135784,1,1
ATP6V0A2,-0.412445742776791,1,1,-1.7432008727485,0.487791198483846,1,-1.07203517107777,1,1,-1.18532611167735,1,1,-0.754018650847329,1,1,0.0686198885233298,1,1
ATP6V0A4,0.419518527790551,1,1,-1.48009964058425,0.83307994490396,1,-1.73885047565355,0.492366404123801,1,0.347141969854092,1,1,-0.0327620212492983,1,1,1.51143810560793,0.784061201590028,1
ATP6V0B,1.14057060633106,1,1,0.82894805270284,1,1,-0.711303744658071,1,1,2.15065584200623,0.189020245118561,1,0.467110787996714,1,1,1.72418036774734,0.508051722724682,1
ATP6V0C,1.70003692786504,0.53474387803103,1,-0.383073426559783,1,1,-2.19178501879802,0.170370200158669,1,2.30021129546283,0.128617513215834,1,0.346896149594072,1,1,2.98610045587028,0.0169535883463501,0.747931107735775
ATP6V0D1,1.02469507659596,1,1,2.55304828696121,0.0640708145270409,1,1.42204860051344,0.930072855607959,1,2.37509398310286,0.105266894256781,0.99510979608741,1.37689263682153,1,1,0.186338998124983,1,1
ATP6V0D2,1.71872204287707,0.513989978027361,1,-1.07455014845917,1,1,-2.64092305954957,0.0496082961714815,0.790701595001729,-2.18232194232582,0.174514684217808,1,-3.30812180394161,0.00563543696034001,0.424818535910227,-1.57503990215586,0.691483407024934,1
ATP6V0E1,1.2659302123884,1,1,1.4910572932832,0.815678720829739,1,-0.220211136891138,1,1,1.23999665305475,1,1,-0.145913698400161,1,1,0.0574089767913082,1,1
ATP6V0E2,0.932973504682507,1,1,1.64886907629721,0.595046757716137,1,0.325249974308294,1,1,2.70809170519772,0.0406027924007528,0.62486901309154,1.35578172216035,1,1,1.41498693781534,0.942433955330761,1
ATP6V1A,1.35621237771419,1,1,1.9338258849839,0.318807234413936,1,-0.197169067345472,1,1,0.980406974010134,1,1,-0.505331146721057,1,1,-0.493784814520633,1,1
ATP6V1B1,-2.77236352657984,0.0333905095712911,0.534970891443067,-2.29843466396956,0.129222375031899,1,1.25721849437482,1,1,-1.77712194115673,0.453289073374187,1,0.782787215861509,1,1,-0.208340032969114,1,1
ATP6V1B2,1.92070461000115,0.328613748606758,1,1.3291362566615,1,1,-1.11119175676687,1,1,0.998277524566379,1,1,-0.916386335021835,1,1,-0.0172122199625942,1,1
ATP6V1C1,0.269402041553494,1,1,1.25607994785223,1,1,0.649899242810192,1,1,1.44508659669197,0.890601379794982,1,0.92296245568956,1,1,0.484595979780526,1,1
ATP6V1C2,-0.365534715977736,1,1,0.261994300177505,1,1,0.653636622076665,1,1,-1.18250446521501,1,1,-0.793848116716254,1,1,-1.54005761614296,0.741277858916897,1
ATP6V1D,-0.260131734719234,1,1,-1.66384687271517,0.576858205278131,1,-0.951987004882786,1,1,-2.76386191360784,0.0342730241876323,0.571103405321939,-1.97803888840529,0.287545918513244,1,-1.62925157934026,0.619558631645192,1
ATP6V1E1,1.29545958419232,1,1,1.54873840757438,0.728667702431997,1,-0.118754888496634,1,1,0.97243608366639,1,1,-0.356790764643187,1,1,-0.331388223784027,1,1
ATP6V1E2,1.21923680285187,1,1,0.216004641331029,1,1,-1.17485093174426,1,1,-1.49724473525693,0.805977534250647,1,-2.41386849054611,0.0947049496170451,1,-1.81195159679509,0.419962055151994,1
ATP6V1F,1.92000290359827,0.329145195876786,1,1.79061140357317,0.440134054780392,1,-0.675765148986958,1,1,1.98629669597971,0.282002335827227,1,-0.16880275910712,1,1,0.57765445466087,1,1
ATP6V1FNB,0.358751176314856,1,1,3.51269341869085,0.00266153402474525,0.459242048917448,2.41262359065659,0.0950290005155069,1,1.04056169371023,1,1,0.600734959031828,1,1,-1.65185174159439,0.591388667136897,1
ATP6V1G1,2.1007184528199,0.213994131040267,1,1.32857802948403,1,1,-1.34022499316368,1,1,1.40504646028363,0.96004477910335,1,-0.66720169310018,1,1,0.526504735500829,1,1
ATP6V1G2,-0.156657064978256,1,1,1.90622321624959,0.33972750808557,1,1.6960377468288,0.539272390767429,1,1.6264344197061,0.623143642142093,1,1.53000651650377,0.756090695607773,1,0.0400548344433543,1,1
ATP6V1G3,1.76259898964707,0.467808885691071,1,0.888655171731266,1,1,-1.25867769587139,1,1,-1.63895657189508,0.60733382699095,1,-2.91762459272578,0.0211625224409784,0.740288237751048,-2.45685079846868,0.0840965307821106,1
ATP6V1H,-0.47157578492776,1,1,1.03405288561937,1,1,1.38313332545714,0.999743933949,1,0.44432140738982,1,1,0.83128569906557,1,1,-0.415854990621079,1,1
ATP7A,0.270138081594186,1,1,2.21529055128997,0.160440767860344,1,1.57520527231033,0.69125442377474,1,1.349716125545,1,1,1.02623120235826,1,1,-0.137795888516271,1,1
ATP7B,-2.11350268953588,0.207346590335387,1,-0.950943650469465,1,1,1.55427232006419,0.720716838979011,1,0.975175884578574,1,1,2.53375502318814,0.0677085557716105,1,1.69084062760235,0.545203472155964,1
ATP8A2,0.783060739609352,1,1,0.789033884526127,1,1,-0.18661227351962,1,1,1.50730605213021,0.79039336205231,1,0.753454540210843,1,1,1.04928877404138,1,1
ATP8B1,0.268984118420243,1,1,-0.713412628148127,1,1,-0.893397053681987,1,1,-0.374275069492871,1,1,-0.558063981106631,1,1,0.101378363630466,1,1
ATP8B2,-4.19842154024528,0.000161269167880017,0.0281536410530162,-0.204176727181801,1,1,4.60534601456116,2.47068357382466e-05,0.0086903704202264,-0.518060656324768,1,1,3.20456646632476,0.00811596328768563,0.491305157960721,-0.40991502325897,1,1
ATP8B3,-1.56662415604362,0.703215408814869,1,0.333536581948504,1,1,1.94082198521762,0.313679240149937,1,0.365819723381846,1,1,1.6250079260784,0.624965219879904,1,0.148834398954318,1,1
ATP8B4,1.37870561771328,1,1,2.01743220933759,0.26190257293523,1,0.182979934142733,1,1,3.42493845969451,0.00368963217261648,0.197315574141914,2.01803101925984,0.261528185212794,1,2.22009707795347,0.158473071149448,1
ATP9A,-0.682302878831882,1,1,-1.62639293825874,0.6231965527404,1,-0.700303425214858,1,1,-0.863255494823189,1,1,-0.24920010033639,1,1,0.302733552274209,1,1
ATP9B,-2.0930880381433,0.218047777916062,1,-1.09587674367282,1,1,1.43019742077811,0.915962193066877,1,-2.3685205080857,0.107156341370619,1,-0.349445710635221,1,1,-1.76195131619977,0.46846513970218,1
ATPAF1,-1.46505698567675,0.857432225770696,1,-0.512693763221115,1,1,1.21837138067825,1,1,-0.373169255224607,1,1,0.951082703994304,1,1,-0.00171048247111255,1,1
ATPAF2,-0.765097140913667,1,1,0.280315474743662,1,1,1.12652830565379,1,1,-0.660253100846418,1,1,0.0352784661924153,1,1,-0.959479951734469,1,1
ATPSCKMT,-1.13751162895644,1,1,-0.908450876487039,1,1,0.503859839616916,1,1,1.54193860556003,0.738531080735384,1,2.36272253408297,0.108847477401119,1,2.36826043370549,0.107231703062909,1
ATR,2.58267174967994,0.0588231306811004,0.740491179084192,0.91493402742801,1,1,-2.09683160605618,0.216050908002469,1,2.03008267280978,0.254088818885983,1,-0.204795782773092,1,1,1.53622152948394,0.746904344568668,1
ATRAID,0.197359033634265,1,1,0.2036828767371,1,1,-0.0452877005225878,1,1,1.737658207395,0.493626341163027,1,1.46000802991809,0.865727202345688,1,1.78823086034896,0.442432615952612,1
ATRIP,2.30590980746005,0.126694035080586,1,0.281523544108466,1,1,-2.319001302199,0.122369794320925,1,-1.69214231921269,0.543713047321694,1,-3.41061881627392,0.00388893820662815,0.356107800707527,-2.02631936502914,0.256392408405232,1
ATRN,-0.745599968071275,1,1,-0.138370862697281,1,1,0.718856772174655,1,1,-1.20300666779473,1,1,-0.513592018274665,1,1,-1.21002936574398,1,1
ATRNL1,1.20265365839895,1,1,0.508757077434496,1,1,-0.905720005022193,1,1,-1.81789619045423,0.414480004145453,1,-2.6388887400482,0.049906964655916,1,-2.34927396396498,0.112860365976806,1
ATRX,2.75366112869664,0.0353596517086404,0.555669343630087,2.7170664539456,0.0395180291484436,1,-0.784654724070167,1,1,2.10677124197734,0.210824480512873,1,-0.27204116529385,1,1,0.347203118295575,1,1
ATXN1,-1.02266949273854,1,1,-1.74559457012569,0.48528855869752,1,-0.301769198558389,1,1,-2.07783524047994,0.226347220852885,1,-1.0111691350474,1,1,-0.957983946801623,1,1
ATXN10,0.604482206808897,1,1,0.906104196444318,1,1,0.0977591849902817,1,1,-1.04317122661624,1,1,-1.47919119847057,0.834535327420692,1,-1.86033417021838,0.37702957192239,1
ATXN1L,1.7963675824762,0.434616455980493,1,0.670356491589988,1,1,-1.4773892164129,0.837428010609684,1,1.1894629429708,1,1,-0.532650115407538,1,1,0.798883804132721,1,1
ATXN2,3.53980008973789,0.00240258138063479,0.128126133857772,3.02265121728503,0.0150342514472721,0.809382225853555,-1.55955089663993,0.713196288290691,1,2.15612603404748,0.186442950866301,1,-1.23824795527209,1,1,0.00653854150178469,1,1
ATXN2L,-0.438097039707624,1,1,-1.07819616312778,1,1,-0.387979591834024,1,1,-0.662252864109091,1,1,-0.223997451924161,1,1,0.0858861415777172,1,1
