,Background...Vertivore.Rho,Background...Vertivore.P,Background...Vertivore.p.adj
NDUFAF1,1.81862094464778,0.0689692801759819,0.299612199905056
KIF23,0.503397160993602,0.61468506724742,0.824839683719819
HAUS2,-0.0710669054518702,0.943344507173677,0.979061048330324
RPLP1,NA,NA,NA
TUBGCP4,2.22725135207383,0.0259304798373885,0.183875102095735
RMDN3,-0.313623245079717,0.753807202650578,0.897028297508606
ITPKA,-0.109388968535735,0.912893983075058,0.967246168830667
PLCB2,1.42531725536329,0.154065514424673,0.43658640335277
TMEM62,1.48599185055333,0.137281276593376,0.416281148698324
ADAM10,1.75896208206508,0.0785839491890787,0.319153527440668
BCL2L10,3.46766314587492,0.000525004947255043,0.0337200056926397
RSL24D1,2.34328945152178,0.0191145474487441,0.159242208861462
GCHFR,1.83578676296995,0.0663891999385446,0.293628836272849
MNS1,1.43396224663434,0.151583036812727,0.433641267528019
TTLL7,2.94933315835762,0.00318460469899849,0.0693087454952064
KYAT3,1.54465919524831,0.122428719724193,0.392937395391885
ARHGAP29,1.52560758456441,0.127107622111277,0.400215452234466
RTCA,2.48952292373316,0.0127914669200621,0.132300878278235
IFT172,-1.921480180908,0.0546711986255503,0.265783831618913
SELENOI,1.44096511165722,0.149594539436816,0.431836702968199
CGREF1,-0.0829400562477936,0.933899203467294,0.974279152449925
KHK,-1.16443702425535,0.24424695065348,0.536036423172499
DYNC2LI1,0.781343317312426,0.434600599418737,0.703559212606709
PREB,1.03490856751962,0.300711613132498,0.590400130606168
SLC3A1,-1.17200477211368,0.241195140221961,0.532878079255858
SIX3,1.47964813708971,0.13896717298777,0.418939828256754
LRPPRC,2.02984003264306,0.0423728022560825,0.234431796804348
LOXL4,0.734583027257136,0.462593477852536,0.725546405969336
BTBD16,0.797400000010352,0.425218759273983,0.69643289308981
KIF11,1.86275909051124,0.0624961680884304,0.285006679591683
ARL3,NA,NA,NA
EXOC6,-0.290967189903124,0.771076413016239,0.90553893979356
DBR1,0.501816890415046,0.615796330843897,0.825086231397599
TOPBP1,0.758924078606913,0.447897974195405,0.714140293702882
DNAJC13,0.390654430668659,0.696052686441495,0.868283760820313
GPR87,1.01670668859053,0.309292982928793,0.597845049162592
BARD1,-0.325325402123226,0.744934807486364,0.892836841243189
MSTN,1.39533055883581,0.162916180973638,0.448130758955716
ASNSD1,-2.32443564587436,0.0201021569463739,0.16271327894857
SSB,1.66493376463056,0.0959259709997853,0.348920787821886
PPIG,2.51696610008613,0.011837021767597,0.127431487368343
CRYGB,0.408646171831154,0.68279934160997,0.862246064957774
CHRNA1,1.19774437699282,0.231016547420034,0.522111915641508
WDR12,0.602539547931663,0.546815046400509,0.783744017919272
ABI2,1.61061107827915,0.107264517693946,0.368209835283945
ITGAV,0.807779033308881,0.419217797054853,0.692685131166314
SLC40A1,0.127926180698108,0.898207392066623,0.961641717530272
COL8A1,0.215858708600912,0.829097884044614,0.932258034380632
SLC49A4,-0.0120672816518667,0.990371935951652,0.996325248969522
GUCA1C,-0.502597939151356,0.615246978496076,0.825010484291266
CCDC54,-1.39242811201248,0.163792796561381,0.449069958116374
WBP11,1.24290356271513,0.213903372690162,0.503667116994611
EPYC,0.765360727008103,0.444056772063563,0.710872788346999
TRHDE,-0.150556683703663,0.88032543318897,0.953915599100958
OSBPL8,0.586112210774007,0.557800111109512,0.790487228203985
INTS13,2.35839337382291,0.0183542317483056,0.156566877972334
GYS2,0.926213558300156,0.354335007838016,0.639029965180346
ABCC9,2.1434016413929,0.032080861415699,0.206292442135862
SYT1,1.1694675717562,0.242215299128922,0.533686342530012
ACSS3,2.33866234107261,0.0193529156231686,0.160080195822748
PPP1R12A,0.541616194099171,0.588082933510837,0.808152545514301
HAL,1.13503575793137,0.256360336400243,0.549878657519327
CDK17,2.08390343076927,0.0371689522269708,0.219651526544637
TMCC3,-0.514950506135396,0.606587606302766,0.81926321311093
IRAK3,-1.28686073510456,0.198142833158757,0.486089187325273
RXYLT1,1.68237179572389,0.09249676698333,0.342923383820717
MNAT1,1.60272061708823,0.108996349615286,0.371707835713169
TRMT5,-1.18960083647842,0.2342033169379,0.52601498733662
C12orf4,1.55775404887016,0.119291562641595,0.388230933449396
RAB21,1.90050574649623,0.0573667815758248,0.271552636800545
FAM189A1,1.59629419472169,0.110423125602551,0.373895508035591
LIPG,-0.201058033906894,0.840653195960874,0.936934974678691
TGDS,0.127340683499382,0.898670761609928,0.96193235177251
PSMC1,NA,NA,NA
GALC,0.897514392597962,0.369444496912178,0.651895065898208
PPWD1,2.41913611082664,0.0155574176910398,0.144697095477205
PEBP1,-0.736540948140443,0.461401557209759,0.724679610909258
C12orf49,0.762104938741256,0.445997375473407,0.712237720358462
MOCOS,-1.18522889891407,0.235926956757807,0.52728293241688
LMNB1,3.00496770840638,0.00265609046638484,0.0649151948289267
SNCAIP,-0.418069182568118,0.675896535967481,0.858174892522416
SNX24,-0.334855411264458,0.73773415882334,0.88880820104873
HS3ST2,-0.733367146568917,0.463334531368756,0.726030165140958
REXO5,2.2029403746793,0.0275989514383915,0.190084159838333
XYLT1,-0.774833899608714,0.438437815079281,0.706062987414166
DNAH3,1.04702384515564,0.295088580638651,0.586064158049465
NUP133,1.96154088676903,0.0498159603042627,0.25445392777666
NUAK1,0.980411712340153,0.326882930628974,0.615355119764231
VWF,1.0848754593265,0.277976818467927,0.571866131910575
LPCAT3,1.45023149514068,0.146993975055994,0.429414382928939
HEXB,3.18262351830449,0.00145947249604035,0.048894036983237
UBE2K,4.00123611699154,6.30124407340484e-05,0.0161644009571985
N4BP2,0.740448049258933,0.459028172715761,0.722560226706999
KLF3,2.02040412124041,0.0433414862953912,0.237306366774962
TBC1D1,-0.330191248974002,0.741255458696056,0.890898579465682
RSBN1,0.252423686918874,0.800713593287505,0.919694153080948
CASQ2,2.13236369944133,0.0329769591646483,0.20862809346804
PPP2R5A,1.02306991216608,0.306274791634025,0.595667613345412
PPP2R3C,2.21234224334544,0.0269430263534387,0.187793018016769
PSMA6,NA,NA,NA
MAN2A1,3.29022127090813,0.00100108626901205,0.0429557017248809
EPB41L4A,-1.04475799316683,0.29613483404884,0.586676355387419
ENOX1,1.59265076630337,0.11123855810097,0.375451884146827
USP22,1.8998185531847,0.0574569352980978,0.271706183701462
B9D1,-0.291494733581967,0.770672971084624,0.905468061216379
MSMO1,1.83965850429728,0.0658183892943468,0.292646732970802
ICE2,1.23916154198271,0.215285679676778,0.505158751854687
GPATCH2L,1.38992961374239,0.164550252004583,0.44984954861016
POMT2,-1.27358278425438,0.202811316687876,0.492090301566857
MIB1,3.24838524380075,0.00116062014240154,0.0450584582660463
TMEM260,-0.745544824130179,0.455942424160226,0.719899056503873
IPO5,-1.03884323920169,0.29887764807799,0.588559060830504
PALB2,0.260232145803036,0.794684709451193,0.917093356628272
KIAA0556,-2.11471552741059,0.0344542001586986,0.212493360227433
DSG2,-1.54810453756721,0.121597129797703,0.39214416441517
NOL4,0.913792731835993,0.360825766259069,0.645101809391175
RNF138,0.319593909945766,0.749276191601398,0.895138623979365
LPIN2,0.530864216930108,0.595512875841062,0.811956903733192
NDC80,1.73623918529049,0.0825215512903869,0.325483855933474
USP14,1.9112985155396,0.0559662297304254,0.268934352618142
HERC2,1.21030642925473,0.226161331557357,0.517331629841332
SLC7A5,-0.395740636159699,0.69229637432718,0.866497679562176
CYBA,0.303897522224102,0.761205965553583,0.90160405455782
UTP20,-0.842042238671569,0.39976431097306,0.676000912778448
COX10,0.237615058591606,0.812179669922014,0.924848152151244
TTC19,1.76470464899759,0.0776134168495464,0.3178310404334
TNFRSF13B,2.21375888657921,0.0268453696791595,0.187458374310692
BFAR,-0.810722167530681,0.417525240177095,0.691166329197226
KPNA3,NA,NA,NA
MPP5,0.758153907257073,0.448358851085346,0.714498004514989
CDK2AP1,NA,NA,NA
RTRAF,2.34012971801768,0.0192770431571637,0.159802667313831
UTP6,0.837376091956618,0.402381200097414,0.678224042659451
BLMH,3.1908042095913,0.00141877390448932,0.0485786628478299
TAOK1,NA,NA,NA
BTBD1,0.624344783973451,0.532401178781746,0.776175112761112
CUX2,1.3204390428231,0.18668847543896,0.473245391483874
LHX5,-1.14820900061331,0.250882294527106,0.544052573802931
ALDH2,0.238565943496148,0.811442175814791,0.924424696297074
ERP29,1.96306969647765,0.0496380761286684,0.253716921098954
ANKRD13A,0.368123865308275,0.712780876533818,0.876116491204155
TRPV4,0.169946431775298,0.865052264930791,0.947892441201006
NAA25,1.88806106077615,0.0590177536076612,0.275720430092828
CHRNB4,-1.3966721539241,0.162512181581068,0.447590078519412
VAC14,1.08803682733894,0.276578849989371,0.570478920061952
TANGO6,-0.773996481486639,0.438932871969756,0.706483599555754
ARG2,2.20575868636612,0.0274009003954264,0.189151370919799
TM9SF1,0.724071705973205,0.46902171398665,0.729689306962964
IL17B,1.6942345550642,0.090220721006406,0.339823882813156
NDST1,0.279735575785197,0.779680381981527,0.910209652917684
CSNK1A1,NA,NA,NA
PDGFRB,0.844387363264053,0.398452981467295,0.675144024240747
FAT2,0.565644255147581,0.571635637136812,0.799438153748892
PFDN1,NA,NA,NA
PSMD9,-0.675203316721877,0.499546599706599,0.753651975430877
ANAPC5,1.19307045979694,0.232841779434054,0.524588639106795
CYP46A1,0.118753426987253,0.905470707370936,0.964396199700408
GNB5,1.63895220838774,0.10122321332512,0.357882821643871
MYO5C,-0.810494674293187,0.417655924694324,0.691166329197226
MAPK6,1.05457732911222,0.291618676853023,0.582998770438589
SPPL2A,2.0035379426824,0.0451195792310274,0.242263108675947
GLCE,0.444707729084868,0.656530983014226,0.848702939566281
CORO2B,1.05884434678271,0.289670673388509,0.581497322017548
SPG11,-0.210293432625504,0.833438660697008,0.93321505700649
SLC30A4,0.476749173121448,0.633540742761725,0.835428616961158
EIF3J,1.75329606771438,0.0795512001473831,0.320740960233397
HACD3,2.43211921762459,0.0150107656496492,0.142754863910161
APH1B,2.19256098500443,0.0283390246909927,0.193504805123307
AAGAB,0.0770548582003532,0.938579904115736,0.976792569099995
TIPIN,-1.03751146521603,0.299497555223829,0.589242031275331
CILP,0.0625059174930134,0.950159949678697,0.98127089275495
TRIP4,0.680928174447396,0.495916939526282,0.752041109900097
PARP16,0.542579988980465,0.587419019962422,0.807664290152953
SNX1,-0.822648344486138,0.410707998128309,0.68545122693149
RAB11A,NA,NA,NA
LACTB,0.454475519095461,0.649486608196232,0.845084498364634
CCNT1,0.244908075425126,0.806527608791472,0.922863106302
HCN4,0.449282346446966,0.653227991008,0.847625049500415
SEMA7A,-0.0335860152906927,0.973207274158996,0.989187259010597
LOXL1,0.0974703401307736,0.922352887200758,0.969397954789524
FLT4,-1.00324777618848,0.315741326662967,0.603512654760497
FAF2,0.836485776813028,0.402881674992069,0.678437886538552
CNOT6,3.58647949487837,0.000335172406918616,0.029530324097642
TUBGCP3,-0.361943765623452,0.717394053776921,0.8786506477657
RBM25,2.46576638395827,0.0136720471969585,0.137211030473662
LTBP2,-0.190150398309011,0.849191278303663,0.941450358731774
VSX2,1.34532152606028,0.178521424962606,0.465035668069939
SPAG9,0.481418529888276,0.630219069654585,0.833092367320615
SGCA,-0.567060089405409,0.570673357186523,0.799138286456349
ATP5F1B,0.78286783001787,0.433704730464239,0.702966387340092
RBMS2,0.615189618637475,0.538429502863995,0.779496389994621
IKZF4,2.45735043912843,0.0139966077266332,0.138899318727377
PTGES3,NA,NA,NA
PIK3C3,0.79173227819382,0.428516797188148,0.698954395759157
MEOX2,0.993587124169325,0.32042391525696,0.608688569493288
PHF3,2.26538997615555,0.0234887589135043,0.175226553673029
ATF1,3.57877242262727,0.000345211905982965,0.0299659806204983
CALCOCO1,-2.21355215804119,0.0268596014918721,0.187471081762124
TSPAN13,1.82423855754015,0.0681160147846623,0.297950850653791
RAB27B,0.518952233251867,0.603794051671868,0.817324373225658
ZDHHC2,-0.608583518136397,0.542800531922901,0.78225022548369
MTUS1,0.338329274106964,0.73511506553475,0.88797008555957
EFCAB1,0.957483061651995,0.338323491806541,0.62577002452192
MCM4,-0.0697948361774234,0.944356957290006,0.979707911457398
MYOM2,-0.971671050080214,0.331214223439321,0.61880406613178
TWSG1,0.429206808215439,0.667772728818663,0.85419054029893
ANKRD12,0.0813403273519846,0.935171303635822,0.975134785648288
CEP76,1.51273455772703,0.13034709777856,0.406079351413803
RBL2,1.96013381891616,0.0499801513398495,0.254947722336065
LPCAT2,-1.21456369376843,0.224532543143273,0.515454845686299
CACNG4,1.03121719043259,0.302438981045384,0.592230494069377
WIPI1,0.349570870294985,0.726660775384333,0.883267692854093
WDR59,1.6632400612001,0.0962643914375752,0.349178042332646
MTFR1,0.19657980554817,0.844156375079856,0.938987154096298
CDH19,0.0664042360296697,0.947055997784984,0.980368167191803
SMAD7,-0.167540896806897,0.866944471263257,0.948816076515841
SMAD2,NA,NA,NA
VIPR2,-1.45534322407983,0.145574265955779,0.427189380457671
KCNH2,-1.55070626999876,0.120972091257783,0.390836891199477
RHEB,NA,NA,NA
SMARCD3,NA,NA,NA
KMT2C,-2.03771785085235,0.0415781579246328,0.232147697648855
PSMB1,2.12584218861092,0.0335164018733096,0.209359691436918
ADNP2,1.23169455508584,0.218063204544264,0.507883830599316
CRISPLD1,1.7913386974119,0.0732389598174622,0.308457719107134
TRPA1,2.68832111313687,0.00718123015653223,0.100710585222157
TRAM1,1.68935564182635,0.0911512962566936,0.341073430281106
ARFGEF1,1.46411819078524,0.143161657807954,0.425026329525116
ANXA13,-0.341926235377693,0.732406405329563,0.886785786647986
TMED2,NA,NA,NA
YY1,NA,NA,NA
RCOR1,2.73883914722267,0.00616565312246892,0.0938770410904946
MOB3B,NA,NA,NA
SCPEP1,4.11881551901395,3.80824867571752e-05,0.0122857446586727
LPO,1.2670027361006,0.205154311556945,0.495150323067449
VMP1,0.574645426475753,0.56553112302672,0.795835266516963
PRR11,-0.36040561008959,0.718543831888584,0.878885038640956
TRIM37,-1.76155410673059,0.0781446636954791,0.318521710455867
LMF1,-0.189322017183694,0.849840440141332,0.941556567926597
NUBP2,0.0751345591939008,0.940107651264805,0.97749715250685
PKD1,-0.979107757431481,0.327526739075202,0.615612251153415
RHBDF1,0.376804661973713,0.706318775932294,0.872879523725075
CLCN7,-0.171146870798956,0.864108281955964,0.947404142264722
TELO2,-1.37139195467664,0.170252804098621,0.457074005173403
AXIN1,1.06400188384923,0.287327846140537,0.579007726829086
RPE65,-0.0786239190060836,0.937331761813549,0.976241823916139
WLS,0.928613639331582,0.353089350812542,0.638335027572637
SLC1A1,1.06754081579741,0.285727692891555,0.57812344922485
FAM86B2,1.60956393215703,0.107493087485382,0.368575617112193
GLIS2,-0.629617091823977,0.52894513822795,0.773471523651366
CREBBP,-0.10888843518802,0.913290979483641,0.96734181940812
MGRN1,1.59315638277283,0.111125113322953,0.375277501890841
ALG1,0.539370200828347,0.589631438450758,0.808521572756823
DNAJA3,1.843716183253,0.0652245132871747,0.291526027436525
UBN1,1.26212587001753,0.206903497702835,0.496902637346812
N4BP1,1.17844422944758,0.23861955375093,0.530393416004086
WSB1,1.18699684983002,0.235228863078144,0.527057817524445
TRAF4,0.897438936495592,0.369484743592629,0.651895065898208
RGS9,-0.198359278740744,0.842763975226279,0.938309529840611
ITGA2B,0.28363770630324,0.776688037846062,0.909175860158639
MAPT,0.353240029060014,0.723908500839297,0.881759396567721
DHX8,0.631055350711134,0.5280043338088,0.77299384102434
SLC4A1,1.87707985209734,0.0605071503665036,0.279736761290379
CRISPLD2,-1.2356079581261,0.216604325143681,0.506179982748539
FOXF1,0.0444042612373718,0.964582165024774,0.986060847413481
COTL1,0.687456987904738,0.491794796504556,0.748570856233479
ATP2C2,-0.699415257538826,0.484292555439468,0.742237925657811
MLYCD,-0.0371227086135238,0.970387165650517,0.988848907810458
METTL2B,1.72749337048519,0.084079094781755,0.328986998947123
SMURF2,1.53216607332574,0.125481458250771,0.397999148555153
GLP2R,0.607341110894821,0.543624560837143,0.78258724427032
DNAH9,-3.32837318445754,0.000873547652400383,0.0402194007709324
CHD5,-0.607857876856684,0.543281739250976,0.782463666804518
ERP44,3.26006799159405,0.0011138550877087,0.0442728085388217
INVS,0.986483096202971,0.323896106192843,0.612258687940413
GINS1,-1.2131092890672,0.2250880389892,0.515866503548384
SLC27A6,0.237130683357766,0.812555409232993,0.924925533277197
ISM1,2.05029953376972,0.0403352100696631,0.229031207854207
GNAO1,NA,NA,NA
CFAP20,-3.35452887987461,0.000795002541126181,0.0391130891894783
CSNK2A2,NA,NA,NA
COQ9,1.17678111493994,0.239282882170911,0.53102095978687
NLRC5,0.777445775652703,0.43689581432471,0.705056021175329
SRCAP,2.09666416214173,0.0360233150987344,0.216875106177022
SETD1A,1.43284289618667,0.151902739376444,0.433913162284198
PCSK2,0.586570509811613,0.557492193440817,0.790347483548912
DZANK1,-2.06762388036833,0.0386754047300045,0.222959279787018
SPTLC1,-0.88222619516145,0.377654498950699,0.658855985425949
ZC3H3,-2.40831656677539,0.0160262776737492,0.147265407247462
RPL8,-2.56856101133188,0.0102121733608098,0.119476891124455
DOK5,1.35401959733027,0.175730125533048,0.462653203861716
TTPAL,2.09834119573507,0.0358750158630801,0.216475362697818
SLC9A3R1,1.10298329922318,0.270034417814621,0.562683329337433
ATP4A,0.779672388118826,0.435583735457358,0.704135768161929
RBM42,0.836952889279128,0.402619049487892,0.678322155433923
VAMP7,0.421801047306504,0.673170241204586,0.85731033945106
CCNE1,1.04949456054788,0.293950557423442,0.585034816092195
BPNT2,0.744395731235155,0.456637100742994,0.720688211914872
RAB2A,NA,NA,NA
ANOS1,-1.1839359219751,0.236438429081191,0.52773253034466
CDKN2C,1.98728789980009,0.0468905018023453,0.246857490143821
ACIN1,0.248287056396891,0.803912313019093,0.921406251012322
AJUBA,-0.0544249296782587,0.95659661727507,0.983191572086211
TEP1,-1.06493836758485,0.286903821112243,0.578866592850564
CDH20,0.0537958336054031,0.957097829015951,0.983191572086211
PHLPP1,-2.65126658446888,0.00801905195310691,0.105794146285281
EFCAB6,-1.14293811617222,0.253064285595686,0.546665184444686
PPARA,2.3645720484061,0.0180509158932628,0.155794876372481
PRDX1,3.07333212822343,0.00211682748754659,0.0591931529783767
PGS1,0.257668728435156,0.796662582412084,0.918323410268802
TIMP2,0.289581145066966,0.772136693284785,0.906454325349205
LGALS3BP,1.43505365760801,0.151271807874581,0.433247083752958
ELL,2.96152957767542,0.00306115089996396,0.0685157091231244
MAST3,1.34452156974501,0.178779786213852,0.465086099031006
COPE,2.31240800643133,0.0207552095636219,0.165730461466415
