"","main_Rho","Herbivore_Rho","Insectivore_Rho","main_P","Herbivore_P","Insectivore_P","main_p.adj","Herbivore_p.adj","Insectivore_p.adj","directionality","directionNumeric"
"DPYSL5",0.731070400462744,0.828608499669881,-0.327197301998371,1,0.40732597682739,0.743518661379025,1,0.681356734612505,0.904544912804361,"Herbivore",1
"DRC1",1.20880393665316,-0.797399709405882,-0.3663118641511,1,0.42521892799533,0.714132377626388,1,0.695137523105746,0.89137771330354,"DoubleBoth",4
"C12orf43",0.156232663352771,0.344962786206685,1.15510768857488,1,0.730122347712105,0.248046330097539,1,0.883150192617005,0.572814213499219,"Insectivore",2
"PEX10",-1.14368880653704,1.09080256387661,-1.86004790115112,1,0.275359768071991,0.0628787491708504,1,0.563406523690848,0.294811547989125,"Insectivore",2
"WIPI2",0.327949175552792,0.623106234874924,-2.09351659948537,1,0.533214712801219,0.036303063845412,1,0.772043724563496,0.225227079683956,"Insectivore",2
"SMAD6",-0.180307523918279,0.682689284506734,1.05500327719568,1,0.494803202186912,0.291423825918983,1,0.745585674839421,0.617314270036696,"Insectivore",2
"CIB4",0.0186623316279203,0.233035804309607,-0.427776563712341,1,0.815733603204386,0.668813801312796,1,0.92566689823158,0.870880665778027,"Insectivore",2
"CFAP251",-0.50474849288635,-0.176365036676812,0.0825544600498535,1,0.860007170773585,0.934205813224373,1,0.94533135976326,0.977045380151696,"DoubleBoth",4
"MRPL17",1.75350657568723,-1.50476314976713,0.624592306316729,0.47709055079701,0.132384980952728,0.532238670491452,1,0.383672249322676,0.797792470399807,"Both",3
"DUSP2",1.74288382761965,-0.617961141994423,-0.097568752801017,0.488123457200979,0.536600953479291,0.922274737738622,1,0.774166876274662,0.974300164637596,"DoubleBoth",4
"PTPDC1",-1.00031299706512,1.02304353321815,-1.52931790799912,1,0.306287263213126,0.126185652261268,1,0.590291628864741,0.41326531982544,"Unclear",0
"HPD",-0.111229894199059,-1.56799717543208,1.30275956012811,1,0.116881791536932,0.192656860975595,1,0.357399797657049,0.510751541737469,"Unclear",0
"RHPN1",-1.63260724913903,1.09851295684987,-1.25843174549479,0.615309753803846,0.271980563027463,0.208235657104524,1,0.559389454309015,0.5306021717704,"Both",3
"FANCC",2.17553822698236,-1.70270319615919,2.01551680744465,0.177538840335994,0.0886236264484644,0.0438505268012072,1,0.307891319103612,0.247139495452284,"Both",3
"MRAS",NA,2.72591805667388,-0.50930292564813,NA,0.006412291546926,0.610539907541974,NA,0.0661392761471055,0.843878531041176,"MissingData",5
"ABHD3",2.8952188480078,-3.96570256949606,0.79766930648326,0.0227336564599091,7.31800713124899e-05,0.425062420087344,0.312148548613545,0.00347852133696232,0.72700609551501,"Herbivore",1
"TENT5B",0.926065912432571,-0.39112040023985,-0.0553801767184247,1,0.695708242109032,0.955835588284798,1,0.867338627949503,0.984754277665308,"DoubleBoth",4
"ACTR1B",2.33716980695394,0.311022263648197,-2.80314684430635,0.116582138636076,0.755783696494253,0.00506066218643829,0.79893676132454,0.896487225501306,0.0806929131657213,"Insectivore",2
"PCDHAC2",-0.0468905274974306,0.153575340681234,-0.000885916148253272,1,0.87794458153022,0.999293141275606,1,0.952708289617951,0.999724881307017,"Herbivore",1
"PCDHA13",NA,0.313940340579016,-2.3973295909214,NA,0.753566350773898,0.0165150609139855,NA,0.895505070525668,0.149335043358953,"MissingData",5
"MITD1",1.58303850328293,-2.34804055648064,-0.940719381626695,0.680476132629698,0.0188724662458077,0.346848683969827,1,0.126931039576057,0.666669882390735,"Herbivore",1
"CNOT11",2.14444281262907,-1.35297248356494,-0.020811305241003,0.191984537861852,0.176064421183681,0.983396179414666,1,0.446748309794346,0.995023322998978,"DoubleBoth",4
"CATIP",0.271592370072991,-0.886237586761899,0.893907628254359,1,0.37548951338081,0.371371315995366,1,0.655217737613901,0.686132900080955,"Unclear",0
"ACSM3",1.59180046372468,-0.621678191540773,-1.69739927601713,0.66857727563324,0.534153494575792,0.0896211993554799,1,0.772713890973288,0.352247822588015,"Insectivore",2
"NRG2",-0.556558388507897,-0.453638172184012,0.935194942838829,1,0.650089274270498,0.349687844273553,1,0.839881569274258,0.668170490136747,"Insectivore",2
"SPATA2",1.05965173299388,-2.82315774820402,0.576799020745711,1,0.00475531676159999,0.564075231161586,1,0.0554126020048701,0.817296453195508,"Herbivore",1
"NCF1",-1.17104632144268,-0.222160560690619,0.890301955045308,1,0.824188894944647,0.373303771649051,1,0.928568277881241,0.687600094847668,"DoubleBoth",4
"LRTOMT",1.26569838453237,-0.990493669963519,0.221051859525852,1,0.321932881635398,0.825052053525746,1,0.605712977737329,0.937136935603774,"DoubleBoth",4
"SLCO2B1",-0.208383696129411,-0.705209969383185,0.100505526921684,1,0.480679578080808,0.919942995208523,1,0.735104153726848,0.973617290877078,"Herbivore",1
"PKD1L1",-4.80885882058062,2.39299453215013,0.710781741594704,9.10766161213968e-06,0.0167114901319328,0.477219496695053,0.00271057113812611,0.118390097704763,0.766093970677441,"DoubleBoth",4
"SLAMF8",-0.73124196854725,0.789822696297243,-0.865401094753992,1,0.429631322281619,0.386818680344383,1,0.699045784266489,0.697911717843156,"Unclear",0
"CDH15",-0.716889390956717,0.620313756599438,-0.422818246472313,1,0.535051239751483,0.672427873925149,1,0.773238725493204,0.872291535639093,"Both",3
"HTR6",-1.58091090583331,-1.55453336828694,1.34917844791343,0.683390462205607,0.120057243629669,0.177279655551644,1,0.363701678608844,0.489277360265044,"Both",3
"ZSCAN23",-4.33371640226037,1.9342137830366,1.92491217788455,8.79678132100529e-05,0.05308684844294,0.0542403461362896,0.0101424874101117,0.231044925190594,0.273218725984143,"DoubleBoth",4
"SPATA2L",-1.56839799456135,2.000623650087,-2.49553936609237,0.700729673108702,0.0454329629397687,0.0125765799544562,1,0.209828477513634,0.129367681172901,"Unclear",0
"USP21",-0.463333948004388,0.385722740677009,-0.170468784562289,1,0.699702019125031,0.864641481345999,1,0.869205489050467,0.953239854244138,"Both",3
"FCER1G",-0.345218945932741,1.61543589906396,-0.775211698349247,1,0.106216331323354,0.438214576715409,1,0.33744816041165,0.736178467893311,"Herbivore",1
"FAM160B2",0.832394467328224,0.13914240591037,0.669768300245241,1,0.889337619059513,0.503005504288119,1,0.957109353108919,0.779391666093692,"DoubleBoth",4
"CHRNB3",1.20829401841699,-0.737948995672831,-0.841224212548229,1,0.460545443821497,0.400222338675387,1,0.719932597058795,0.707685433207869,"Both",3
"ARHGAP17",-1.84339357550961,0.334534034324892,1.0821070287597,0.391629404471546,0.737976613081291,0.279204972975357,1,0.887707823483091,0.606084559656831,"DoubleBoth",4
"C8orf58",0.826467512724299,-1.40575248307207,0.308442142320751,1,0.159797636401346,0.757745919077399,1,0.424060230587658,0.909515332950644,"Herbivore",1
"WNT9B",0.81212998106521,0.355096704551195,-0.00993455478054307,1,0.722517145378207,0.992073502507147,1,0.882057540955883,0.997062606750959,"DoubleBoth",4
"TMEM141",-1.40197935753464,2.58745369452235,0.145214165729388,0.965528465857026,0.00966881902884828,0.884541781849862,1,0.0845773813484089,0.961796641624449,"Herbivore",1
"CELA3A",5.18918124705273,-3.74110976653506,1.77266033312261,1.26732438900311e-06,0.000183209477079115,0.0762850077768364,0.000965829010848856,0.00619198281885057,0.324423908329469,"Both",3
"MIS18A",0.134786583602252,0.510947077457715,0.454488885712874,1,0.609388115024844,0.649476989661176,1,0.818311254047386,0.861769198216928,"Unclear",0
"CFAP298",-0.225403276375185,-0.283908490167374,1.00071853568213,1,0.77648050989962,0.316962903591627,1,0.9078823187595,0.641084565050747,"Insectivore",2
"KPNB1",NA,4.61043118744981,-1.60088227191706,NA,4.01834637403218e-06,0.109402996830498,NA,0.000532066627392859,0.388233478409036,"MissingData",5
"WNT4",NA,1.02146765547635,1.8307011510335,NA,0.307032925720108,0.0671451611983461,NA,0.591004587059402,0.305132356048752,"MissingData",5
"IL10RB",0.94397325754532,0.425747307236913,-0.241088922052406,1,0.670291986469631,0.80948619850947,1,0.853141955923537,0.931555682757543,"DoubleBoth",4
"NCOA5",1.27397919496529,0.331454946966744,-1.05717418128637,1,0.740300866486689,0.29043210081158,1,0.889104816480567,0.616583355868357,"Both",3
"STC1",2.62829583465454,0.238581157924268,-0.262968127249069,0.0514883103269774,0.811430377057945,0.792575145517989,0.499766946867842,0.923133655143148,0.925401892800468,"DoubleBoth",4
"ARAF",1.20920763327539,-0.00237143776843111,2.99893800068052,1,0.998107868191133,0.00270922431270088,1,0.998970696851502,0.0578574662510784,"Insectivore",2
"HOXB13",-3.77183917128977,3.2355184583936,-1.81722893553873,0.000972292178324979,0.00121422034464988,0.0691820661139405,0.0457492244904065,0.0225995455827048,0.309003061350472,"Both",3
"ATP5PO",1.17513610660798,-0.898378271445208,3.92612810669491,1,0.368983916541505,8.63241920300283e-05,1,0.648539044615929,0.00946048548746698,"Insectivore",2
"KCNE2",0.354923623454133,-1.36436326601071,1.31172382452425,1,0.172453263189804,0.189613335161574,1,0.442664886473791,0.506003489021661,"Unclear",0
"SNF8",-1.32205838020729,1.68478523616206,0.602428333198919,1,0.0920300143804194,0.546889054760484,1,0.313305012979869,0.806881753425292,"Herbivore",1
"IGF2BP1",-0.853153856145172,1.90412846414531,0.776505325588289,1,0.0568934554428579,0.437450677572068,1,0.240465715586254,0.736001456587674,"Herbivore",1
"CBR3",0.435132393180754,-0.87212019182924,0.207509940590655,1,0.383142811812144,0.835611630160242,1,0.661878689670563,0.942701977464482,"Herbivore",1
"GJD2",-0.172082115065924,1.67657321567797,-0.361961382996514,1,0.0936259679994118,0.717380888414321,1,0.316200975568503,0.892970432449811,"Herbivore",1
"ACTC1",-4.6918115092249,4.41641873478516,-0.475997296813151,1.62477936922649e-05,1.00349602834892e-05,0.634076303724659,0.00341101953395965,0.000943656032065132,0.856478567256083,"Both",3
"SIM2",-0.273003990549243,-1.34284893222747,1.69195420100148,1,0.17932089520761,0.0906547063512437,1,0.451495715172811,0.354216604426148,"Unclear",0
"GFRA4",2.42684989624598,-1.03021697878999,2.10466648562992,0.0913833352566077,0.302908161141455,0.0353203497736371,0.69499189109557,0.58744177840893,0.221816175699684,"Both",3
"CCDC142",1.51243007022488,-1.66729925397906,1.74884629885676,0.782546939902098,0.0954549149246906,0.0803175912668726,1,0.31902170885998,0.332338257091823,"Unclear",0
"MCAT",-0.625152735785193,-0.16294494933185,0.704971536622541,1,0.870561779292883,0.480827949616709,1,0.949678090846175,0.767856180821402,"Insectivore",2
"PLA2G4D",1.62921308365423,-1.5347785396948,1.10757883744813,0.619607509054169,0.124838235944519,0.26804374714061,1,0.371017525505806,0.5936044192636,"Both",3
"P3H3",1.14228653210573,0.0785398852222845,-2.05142228476225,1,0.937398604373017,0.0402258407097156,1,0.974182169661985,0.236324991686764,"Insectivore",2
"RFX5",0.0826755394030992,0.671955668979672,-0.807718592072181,1,0.501611918726107,0.419252598230665,1,0.750930732916979,0.721933462567842,"Unclear",0
"M1AP",-0.248637895439961,-0.595896758062515,2.23030703036944,1,0.551244199127467,0.0257270667704212,1,0.783301238157019,0.186774203626538,"Insectivore",2
"PSMB4",-0.0326401478673548,0.238622529243259,-1.16070123943561,1,0.811398293904097,0.245763417643826,1,0.923133655143148,0.570876932729833,"Insectivore",2
"BTG2",-0.114340504363345,0.323908882478502,0.216252024239643,1,0.746007018985018,0.828791303312103,1,0.891676703099194,0.938991221433018,"Unclear",0
"IRX6",-2.19882748944745,2.38917571192773,-1.45880910668718,0.16734114637611,0.0168862240406164,0.144617655430938,0.990674450262792,0.119107400119387,0.438867670269976,"Herbivore",1
"CES5A",0.537126907784843,0.201097384823992,-0.216156397604986,1,0.840622426834234,0.828865839734938,1,0.936084701604568,0.938991221433018,"DoubleBoth",4
"HK2",2.9152372982331,0.512981707245215,-2.88811850539906,0.0213250912189537,0.607964116708993,0.003875538304717,0.302314289514911,0.817808520843825,0.0701100450682566,"Both",3
"CELF3",NA,1.22390953319865,-1.6308710126004,NA,0.220986356923429,0.102917539402853,NA,0.50044109607903,0.377805374037322,"MissingData",5
"AMFR",0.977868023844319,-0.196839914615305,-0.845523193246476,1,0.843952814776463,0.397818788771036,1,0.937603233359266,0.706262857433068,"Both",3
"UBR1",3.46251317853748,-1.76963275913623,0.526704338576289,0.00321093423724392,0.0767883379349923,0.59839892228688,0.0968022968449745,0.282901464278424,0.836788297058378,"DoubleBoth",4
"MED8",-2.20822152584382,1.65199812920682,0.0020138709801225,0.163373007343237,0.0985349322200084,0.998393164523645,0.976469296976769,0.324492628271864,0.999307355934739,"DoubleBoth",4
"PGLYRP3",-0.524908945975633,-0.0426667328245416,-0.526256705649736,1,0.965967198768553,0.59870985959412,1,0.987285599649377,0.836788297058378,"Insectivore",2
"ISL2",0.366509563200151,2.05826222361978,-0.125966938092438,1,0.0395649683920846,0.899758095643336,1,0.194394838638163,0.968196502322227,"Herbivore",1
"GSTT2B",-2.30539631049623,-0.242010120745119,0.658555339662199,0.126866327693021,0.808772321082103,0.510181349556189,0.839413036126655,0.922481919106313,0.784391799791513,"DoubleBoth",4
"CPNE2",-0.218688648123,-1.05853292415886,-0.17889748557436,1,0.289812548722621,0.858018197158473,1,0.576128299109389,0.950730386607362,"Herbivore",1
"GPBP1L1",1.50000653884153,0.45450347367037,0.667702154464226,0.801676252535738,0.64946649232405,0.504323734485013,1,0.839696571852886,0.780590507250213,"DoubleBoth",4
"NAE1",0.954315045775781,-0.512246101127867,-0.958218285105113,1,0.608478782083984,0.337952698730642,1,0.817904902091098,0.659053520660049,"Insectivore",2
"ACE",2.74535143209336,-1.39084196436908,-1.20914885785497,0.0362676776737804,0.164273354689496,0.226605661613499,0.410942988435693,0.4307065385696,0.551084175562588,"DoubleBoth",4
"TEPP",0.81251898289272,1.11365094413369,-0.313275750262722,1,0.265428962082937,0.754071172027205,1,0.552540725779362,0.908006366679338,"Herbivore",1
"KIAA0895L",2.28870096551266,-0.00673730456275431,-0.352074933116501,0.132580397359241,0.994624449375163,0.724782066822771,0.85801790920332,0.997702066954763,0.895055763163688,"DoubleBoth",4
"SHF",-1.07301813731144,0.333667066600392,0.144809782646428,1,0.738630803703377,0.884861058209275,1,0.888165185254306,0.961891964516062,"DoubleBoth",4
"CHCHD6",3.21575004814896,-3.36771320730651,-0.972475062094547,0.00780624576558664,0.000757943958382929,0.33081426531799,0.167005008560086,0.0166245109897549,0.652996598982476,"Herbivore",1
"CTBP1",NA,-0.390215455723775,-0.530979479736243,NA,0.696377233731165,0.595432999122007,NA,0.867741280869346,0.836051063995895,"MissingData",5
"TPPP3",0.322446519246086,1.98618007689446,-2.10074975254064,1,0.0470133322401552,0.0356629394002433,1,0.21455351478483,0.223361895184909,"Unclear",0
"AGRP",0.425238022602703,0.0479084711052841,0.282207139375725,1,0.961789188179041,0.777784684293278,1,0.985503813668511,0.918218817825675,"DoubleBoth",4
"ZFYVE28",-1.54088107825736,1.54112097386821,-1.8232789480628,0.74007439076554,0.123287346126568,0.0682611530946356,1,0.369383473819877,0.307004725446989,"Unclear",0
"PIP",-1.03151437982708,1.56396133809061,1.15031865479571,1,0.117826648160998,0.2500126501619,1,0.359400101626197,0.575224279130481,"Unclear",0
"PSKH1",0.718193004178104,-1.89205788792834,2.07257945248624,1,0.0584832683948548,0.0382114349331212,1,0.243878388837716,0.230334380375962,"Unclear",0
"DMPK",0.714119932015353,0.200002531593495,1.50974346987996,1,0.841478601200014,0.131108894595872,1,0.936456493780238,0.420074953162534,"Insectivore",2
"PTGIR",-1.2331889015051,1.34877214857828,-1.54380236123971,1,0.177410163175056,0.122636219145834,1,0.448528387535499,0.408258467064041,"Unclear",0
"SSU72",NA,2.47821509140183,0.0509797065633314,NA,0.0132041518653441,0.959341691334134,NA,0.103629925600056,0.986334664598836,"MissingData",5
"TRIM62",0.354828130850592,1.5393600886377,-0.532160622166994,1,0.123716411936842,0.594614753423141,1,0.369805632546034,0.835494567155889,"Herbivore",1
"NR2F6",NA,-0.563925901480193,1.48009158735506,NA,0.572804561681534,0.138848806350047,NA,0.79701934438442,0.429770553029055,"MissingData",5
"CCDC58",0.310942644802675,1.20692980773366,0.0827340303992032,1,0.227459177142732,0.934063025274755,1,0.507346333054429,0.977041015531654,"Herbivore",1
"HAPLN4",1.94700919668545,0.508255863071316,0.153687495461913,0.30920179263949,0.611273918791077,0.877856144813747,1,0.819531757624861,0.959284304019716,"DoubleBoth",4
"TFF2",0.735816851495577,-2.1060015052125,2.70886559282952,1,0.035204221600094,0.00675136840832261,1,0.181496573764607,0.0942574767704575,"Unclear",0
"UBASH3A",-0.575366144577563,-1.22111758291519,1.29753297319641,1,0.222041503282329,0.194447867465192,1,0.502172558490758,0.512655413751351,"Unclear",0
"RSPH1",-0.410856696613938,0.735219099330137,-1.7407392618048,1,0.462206068949416,0.0817292928577989,1,0.721276419717058,0.3345328555384,"Insectivore",2
"PDE9A",-0.491352233587746,-0.642556041217966,-1.01243276145284,1,0.520512214557765,0.311331180584385,1,0.763389751550536,0.635756148830315,"Insectivore",2
"PKNOX1",-0.169935261869166,1.21538685976403,-1.01507767832879,1,0.22421857733934,0.310068801035924,1,0.504599648830564,0.635112650571545,"Unclear",0
"U2AF1",-4.40053738418866,3.89259632075593,0.183493960854394,6.4789872631396e-05,9.91771029206792e-05,0.854410456871021,0.0082234137497866,0.00417548483439296,0.950008289901106,"DoubleBoth",4
"CRYAA",-3.26982422830581,5.83626531525292,-4.55903787673274,0.00645685986496489,5.33838658774191e-09,5.13885034059401e-06,0.148665261281143,8.58520886832047e-06,0.00193710756210903,"Unclear",0
"HSF2BP",-2.50906678822855,0.864975271265704,0.130927559129056,0.0726303566901037,0.38705236165417,0.895832613302751,0.604746655419954,0.664691626572494,0.96706965228267,"DoubleBoth",4
"PDXK",1.13897718048938,-1.46271381417283,2.08057355823313,1,0.143545704574896,0.0374729562452302,1,0.400185376036607,0.228238525001452,"Unclear",0
