"","main_Rho","Herbivore_Rho","Vertivore_Rho","main_P","Herbivore_P","Vertivore_P","main_p.adj","Herbivore_p.adj","Vertivore_p.adj","directionality","directionNumeric"
"RELB",3.16177938916102,-2.30202007247922,2.42548253305244,0.00940849875670453,0.0213340402369838,0.0152880514095401,0.187722543224921,0.136068545473763,0.143780030192835,"Both",3
"CLASRP",0.94187031219389,-1.00420949968407,0.131876094679157,1,0.315277644167466,0.89508229714643,1,0.599166593478329,0.960179191484352,"Herbivore",1
"LIN7B",NA,2.95770549789448,NA,NA,0.00309938082272862,NA,NA,0.041969810990483,NA,"MissingData",5
"PPP1R37",2.2930860352366,-2.92940173893291,1.65209440242195,0.1310583132329,0.00339615170686007,0.0985153078854333,0.853320039098507,0.0445013928993491,0.35351454643891,"Herbivore",1
"FCGRT",3.53685214357465,-2.49025582336811,3.3345921631327,0.00242955772709416,0.01276511758641,0.000854245869101716,0.0826849668010437,0.101675572952393,0.0402194007709324,"Both",3
"CKM",3.82072003730792,-2.40425663108845,3.28256259880785,0.000798375781608729,0.016205392439701,0.00102868143237449,0.0410490825571805,0.116330029253814,0.0434000121636432,"Both",3
"PEX11G",0.884781045133752,0.613443152557627,0.736121117019792,1,0.539583360299129,0.461656992595927,1,0.776165591854225,0.724679610909258,"Both",3
"SLC17A7",-0.619076004736348,2.79006224254778,0.157904305433078,1,0.00526979095885529,0.874532205385328,1,0.0586745457262205,0.952002932363666,"Herbivore",1
"RNASEH2A",1.58562589422338,-1.32017913976755,2.22992046545315,0.676945192049035,0.186775214932486,0.0257527234723454,1,0.46044706598337,0.183389502746961,"Vertivore",2
"SF3A2",1.97804305299174,-0.643487474668708,1.70909395814155,0.287543099851944,0.519907839549467,0.0874335465726419,1,0.763182139252807,0.334613358102866,"Both",3
"AMH",-0.498131577999228,-0.978910359182339,-1.1214057693823,1,0.327624273221637,0.262115181461778,1,0.610117399431239,0.554587083198314,"Unclear",0
"DKKL1",1.77771524602243,-2.20012801117199,0.736996366351909,0.452703806408848,0.0277978140173873,0.461124559078688,1,0.159269977874808,0.72455299271263,"Herbivore",1
"RETN",0.93070534247804,-1.79833484697823,0.732079779383821,1,0.0721239607214746,0.464119874905744,1,0.272380540385457,0.726657674984591,"Herbivore",1
"RSPH6A",0.755449164091713,-0.429187760772805,0.764743334288078,1,0.667786589225414,0.444424396423805,1,0.851156155127368,0.711079034278088,"Vertivore",2
"TBC1D17",0.550041961799429,-1.42819469559321,-0.286391192946699,1,0.153235826972106,0.774578519355703,1,0.414793167671193,0.907691361342893,"Herbivore",1
"TLE5",NA,-0.743595100487751,NA,NA,0.457121468233875,NA,NA,0.717625363545074,NA,"MissingData",5
"SGTA",1.76510520143555,-1.81603375234362,1.6835042273512,0.4652765199861,0.0693651947469124,0.0922775217144827,1,0.267617079790638,0.342923383820717,"Unclear",0
"C19orf44",1.95746351646601,-3.08959195123846,0.751555171412245,0.301757982810442,0.00200431653463098,0.452318610506146,1,0.0312684953896377,0.71751895388582,"Herbivore",1
"SLC1A6",3.00797817981783,-2.0912331725663,2.21812283386548,0.0157795212052999,0.0365071670309868,0.0265464583205589,0.250509712836422,0.185616270516081,0.186232097758348,"Both",3
"FBL",0.352050119678171,1.25071037969755,1.20936196347155,1,0.211040162132239,0.226523814976188,1,0.488690444404965,0.517513206876737,"Unclear",0
"EBI3",0.483603407053742,-0.115888394731866,0.926549907529265,1,0.907740993384025,0.354160273442394,1,0.962681563668979,0.63889600504483,"Vertivore",2
"TBCB",1.60646481113628,-1.13401604850071,1.8257812149963,0.64903092354722,0.256787816245237,0.0678832239919004,1,0.542168277395135,0.297104669711291,"Vertivore",2
"FSD1",1.89806660271228,-2.09140911187985,1.44832434365289,0.346123853646333,0.0364914060753735,0.147526362557503,1,0.185616270516081,0.429666389011542,"Unclear",0
"POLR2I",NA,4.17099658557592,NA,NA,3.03270406834239e-05,NA,NA,0.00196628400975047,NA,"MissingData",5
"APLP1",0.787077027808591,0.0845084017683678,0.798558537496713,1,0.932652223093937,0.424546437624293,1,0.972626150313946,0.696010457345409,"Vertivore",2
"TGFB1",2.44891032762045,-0.328212643979728,2.84052796074867,0.0859734699386681,0.742750888394392,0.00450389244666602,0.674217699872089,0.890126902164605,0.0803150216916883,"Vertivore",2
"DMAC2",1.17397622077575,-2.38411508845234,-0.0321220364647178,1,0.0171202472969536,0.974374729919037,1,0.120182801401612,0.98944170503544,"Herbivore",1
"PLIN3",1.26571922036144,-3.26510338346625,0.273630500336528,1,0.00109424129979545,0.784368592361122,1,0.0209651976694852,0.912844016393379,"Herbivore",1
"CD79A",1.58887218034478,0.211487264054465,2.45371511623561,0.672535518587995,0.832507069281382,0.014138894424417,1,0.932665282144079,0.139296822775164,"Vertivore",2
"LIM2",-0.616629565871767,-0.803765272024749,-1.26576004327832,1,0.42153254964357,0.205599004357976,1,0.692208833332816,0.495642447995373,"Vertivore",2
"NKG7",-1.69977136115243,2.64721969550992,0.348330581251378,0.535043642526898,0.00811566094817568,0.727591929701429,1,0.075906952284466,0.883938239824253,"Herbivore",1
"ICAM5",-1.44765806107477,1.09858808268108,-0.83709122592684,0.886276226879435,0.271947778178645,0.402541291920564,1,0.559389454309015,0.678322155433923,"Both",3
"CDC37",0.563476554809634,1.29304800262052,1.77291095833031,1,0.19599445733982,0.0762434625429458,1,0.472158722101064,0.315156337780146,"Unclear",0
"RABAC1",1.68817897410996,-0.484435403055545,1.94393621004339,0.548261268549581,0.628076898122763,0.0519031440040093,1,0.828895818406763,0.259928742386126,"Vertivore",2
"CNFN",1.02403056590644,0.935917581826291,1.43888615767239,1,0.349315624058036,0.150182780054694,1,0.631366239197146,0.432398152868107,"Vertivore",2
"DBP",1.63404516156095,-0.842736841397393,1.35715888868524,0.613496209030299,0.39937563787029,0.174730730365315,1,0.674912630326915,0.462099356407989,"Both",3
"EPOR",0.175388046144593,-1.35920911407626,-0.255837111953919,1,0.174080334034092,0.798076616091604,1,0.444891788436578,0.919020729836862,"Herbivore",1
"RASIP1",2.64015813793734,-1.47697709957095,2.65519290223626,0.0497204099568402,0.139681775999897,0.00792630676665278,0.491396655555819,0.394442840972531,0.105222802247971,"Vertivore",2
"WDR83OS",NA,2.23279888634715,NA,NA,0.0255622097659758,NA,NA,0.151550057826153,NA,"MissingData",5
"GCDH",3.53342599067711,-5.82167069222594,1.94997366625123,0.00246126553429291,5.82622601958944e-09,0.0511792578279012,0.0827410109578767,8.58520886832047e-06,0.258445840933674,"Herbivore",1
"DNASE2",2.17265324625332,-1.4351648659203,1.32302918430775,0.178838550765633,0.151240122839781,0.185825672687793,1,0.41152445041296,0.472112861274419,"Both",3
"LENG1",0.242562081113066,-1.39022376180869,-0.403743140816494,1,0.164460940052646,0.686401612141495,1,0.430932327402739,0.863725046391703,"Herbivore",1
"RPL18A",NA,0.394620881696378,NA,NA,0.693122700351517,NA,NA,0.866349926742578,NA,"MissingData",5
"SLC5A5",1.41015447777704,-1.46518964278615,0.784842948216276,0.950964444830564,0.142869184568949,0.432545655557205,1,0.399459359086114,0.701661430730966,"Herbivore",1
"KCNN1",1.59070035077666,-1.46497632495723,0.811270924578473,0.670062167747241,0.142927377144738,0.417210103401801,1,0.399501613405596,0.690882732351805,"Both",3
"ARRDC2",3.04901098229699,-3.26636603625623,1.74918044578177,0.0137757652951333,0.00108937337431294,0.0802598330536183,0.228898964815944,0.0209231131638,0.321704764595502,"Herbivore",1
"PIK3R2",1.21462804548578,-1.79845818992605,-0.566237799487403,1,0.0721044285622285,0.571232137360037,1,0.272380540385457,0.799138286456349,"Herbivore",1
"COMP",1.94755463674773,-0.547628495061176,2.23719672858711,0.308809657061511,0.583947019404397,0.025273485086773,1,0.803156320536772,0.181143926794387,"Vertivore",2
"TMEM147",NA,-0.075681596176832,NA,NA,0.939672418118301,NA,NA,0.974687392259001,NA,"MissingData",5
"FKBP8",3.49023809354537,-1.05687791731583,3.05954225906952,0.00289554231020822,0.29056730788259,0.00221675511285192,0.091303279860929,0.576777258971251,0.0610395670924426,"Both",3
"ERF",0.990010305610465,-0.149697336477616,1.0623095795991,1,0.881003409684006,0.288095166926694,1,0.953920124754045,0.579730691238579,"Vertivore",2
"GSK3A",2.05345067764809,0.0289230024421641,2.40656518009162,0.240173331696033,0.976925999998441,0.016103330144231,1,0.99118611183039,0.147319623560548,"Vertivore",2
"SIPA1L3",-0.540404018725537,-1.17852467536272,-1.24054845682661,1,0.238587501066344,0.214772602896474,1,0.521546163827967,0.504812541884274,"Unclear",0
"CADM4",0.505315262950923,1.14526598515053,1.51994754838059,1,0.252098991813577,0.128524158790785,1,0.53776862654505,0.402681673808393,"Unclear",0
"PON1",1.75420911847833,-1.57909414292607,0.872739399660214,0.476368088093401,0.114314464941401,0.38280513720251,1,0.353206855172544,0.662301121684618,"Both",3
"HGF",0.522676952714917,0.944334408386588,0.756540897460672,1,0.344998788063418,0.449324961577428,1,0.627971404348112,0.715132162240829,"Unclear",0
"UBE2D4",NA,2.69862173938945,NA,NA,0.00696272663948776,NA,NA,0.0697520618661664,NA,"MissingData",5
"WNT16",1.25405790474083,-0.870307701497162,0.776323975690474,1,0.384132271274727,0.437557720194348,1,0.662444210110661,0.705483091892281,"Both",3
"CPA2",1.92090647747946,-3.40181780336499,0.419269568051746,0.328460994025899,0.000669392485001927,0.675019134557723,1,0.0153445967416845,0.857777722890133,"Herbivore",1
"CPA4",1.73501472363229,-1.67454243066348,1.43862559934338,0.49642918398824,0.0940240426900045,0.150256629327296,1,0.316715650033725,0.432405197505572,"Both",3
"GTPBP10",-0.00716868931339653,1.53436436996968,0.349695802591736,1,0.124940037943053,0.726567004080831,1,0.371017525505806,0.883267692854093,"Herbivore",1
"BET1",2.45430642697996,0.859499499741086,2.86946837202435,0.0846939835618494,0.390064995885297,0.00411162450740168,0.667526733889979,0.667405689199735,0.0773374552425841,"Vertivore",2
"NAMPT",0.66053465508112,0.217987740554344,1.6853746842631,1,0.827438663369759,0.0919163047480039,1,0.929831058426117,0.342444883271709,"Vertivore",2
"ITGB8",0.754252234888558,-0.999616505991822,0.26627571836341,1,0.317496132094995,0.79002687218157,1,0.601272906312394,0.914986974661473,"Herbivore",1
"SP4",1.5432631823861,-0.69414436275247,1.24392910454216,0.736601596965744,0.487591679960716,0.213525656556042,1,0.740570983928341,0.503369988547286,"Both",3
"CBLL1",0.582778246227765,1.16596727324735,1.26120776783079,1,0.243627677535717,0.207234000719263,1,0.527913494681908,0.497081077641185,"Unclear",0
"MPP6",1.15973196451974,1.30461450569766,1.47645272994277,1,0.19202414638305,0.139822396113421,1,0.46720495177467,0.420274123561613,"Unclear",0
"NPVF",0.608026093750552,0.240348462550882,0.257872683406611,1,0.810060128156649,0.796505167508328,1,0.922909298465681,0.918212032517614,"DoubleBoth",4
"CAV2",-0.815005276509709,2.12498445498222,-0.0188943102343313,1,0.0335879100252365,0.984925418507278,1,0.176667138655425,0.993808104825568,"Herbivore",1
"HOXA2",1.12161511351001,0.462224846114382,1.52725403526028,1,0.643920087382782,0.126697854398308,1,0.837462946031254,0.400055307502238,"Vertivore",2
"LFNG",-1.72681438461321,2.53494258045498,-0.253195375558102,0.505206025530454,0.0112465758977645,0.80011723988641,1,0.0936290440302334,0.919218893378286,"Herbivore",1
"HOXA5",NA,1.39049436398397,NA,NA,0.16437880956931,NA,NA,0.430786762216482,NA,"MissingData",5
"HOXA6",0.0701289552787536,1.77293658701602,0.775890900167808,1,0.0762392152086781,0.437813406007069,1,0.281751354153549,0.705584046556847,"Herbivore",1
"TSPAN12",-0.187016472134177,2.66931721555585,1.10943136286171,1,0.00760056296447352,0.267244138845104,1,0.0735946983818108,0.55916059474688,"Herbivore",1
"CHN2",0.187943767104449,1.49701335408679,1.14978718987932,1,0.134389783325902,0.250231532644354,1,0.386913676364039,0.543343454436505,"Unclear",0
"ABHD11",3.8078074400561,-5.01253389332641,2.09166297087978,0.00084122626607654,5.37179096288977e-07,0.0364686751546337,0.0419336023855448,0.000163726631197268,0.217834206592149,"Herbivore",1
"FKBP14",2.07090668498098,-0.299963386731674,2.22818816835367,0.230205104007531,0.764205083484315,0.0258679697265226,1,0.900807228434097,0.183673264525693,"Vertivore",2
"STX1A",0.587249704708234,0.756730866299258,0.815381672741195,1,0.449211118638573,0.414853871664019,1,0.712034326424079,0.689329110659428,"Unclear",0
"NOD1",-2.41951338560673,2.17855123226501,-1.3049489969909,0.0932477323934839,0.0293650223774479,0.191910215520979,0.703419242406033,0.164869292593022,0.47871008555176,"Both",3
"SNX8",0.0992634473318665,0.188034790980332,0.497424429244164,1,0.850849378334586,0.618889781990003,1,0.940313863237729,0.827326454386618,"Vertivore",2
"WASL",3.10020029253751,-1.85123857382192,2.7666704957275,0.011603389162057,0.0641352386685923,0.00566319631854599,0.209638265435058,0.255673409635812,0.090136538004048,"Both",3
"HYAL4",0.0172073635887675,-0.0803922708798017,-0.40506134525837,1,0.935925273953891,0.685432419091574,1,0.973631168546825,0.863162519422973,"Vertivore",2
"AIMP2",0.521172587490129,-1.30531072759848,-0.679513019689875,1,0.191787062650968,0.496812860979715,1,0.467065221776947,0.752690578351854,"Herbivore",1
"MOSPD3",2.00471140724562,-0.676013138008514,1.4583721125882,0.269963449838266,0.499032303702271,0.14473800313232,1,0.749103038591416,0.426245316335826,"Both",3
"PCOLCE",1.56773727922756,-2.6172188487512,1.09273919457866,0.70165474658977,0.00886494840555078,0.274508325681234,1,0.0803646245556894,0.567969006998541,"Herbivore",1
"RBM28",0.0338796847057882,1.22871678634634,0.939809125007594,1,0.219178010228883,0.347315477373373,1,0.497989398345944,0.6342070521537,"Unclear",0
"SERPINE1",1.68139154410288,-1.67550126688739,1.3233182780292,0.556121321429865,0.0938359227191973,0.185729555781953,1,0.316542449813833,0.472060356190682,"Both",3
"PLOD3",-0.159488960236447,-0.453362516927315,-0.63732245233773,1,0.650287722524026,0.523914829058059,1,0.839881569274258,0.770967417974759,"Unclear",0
"RPA3",2.37912601160448,-2.01677500663972,2.47466578174552,0.104122454872142,0.0437189983144265,0.0133360910539604,0.748383311844464,0.206095999863191,0.135493593731483,"Unclear",0
"FIS1",1.0471390239743,-0.546985617898612,1.31573358797943,1,0.584388612913489,0.188263476586616,1,0.803559130192971,0.475011388107802,"Vertivore",2
"GLCCI1",-1.04128741981249,0.73079820672064,-0.355176437176558,1,0.464902419070273,0.722457415849921,1,0.723298482718523,0.880945092105222,"Both",3
"ZNF862",1.53405379609812,-0.491685457184823,0.405450422930092,0.750098512608001,0.622941720557774,0.685146453506917,1,0.82653901679022,0.863018266513925,"DoubleBoth",4
"MEST",0.691670147863333,0.418631571460772,1.02511357572576,1,0.675485412446132,0.305309600599846,1,0.856188852857316,0.595018865478719,"Vertivore",2
"RARRES2",1.26664866109513,-2.09955485705401,0.935517369129315,1,0.0357680174074647,0.349521736364612,1,0.183418479830398,0.635738957857792,"Herbivore",1
"YAE1",-2.33402798552911,1.68915491366154,-2.05492633354392,0.117565539495755,0.0911897466349154,0.0398861205244716,0.802399416422903,0.311839779453678,0.227410484653631,"Both",3
"GIMAP2",NA,1.06724482646895,NA,NA,0.28586129530581,NA,NA,0.57204021427307,NA,"MissingData",5
"PSMA2",NA,1.86703411723174,NA,NA,0.0618968236265469,NA,NA,0.251702361806999,NA,"MissingData",5
"MRPL32",0.0620876062540817,-0.513067481056531,-0.64929693056819,1,0.607904117867085,0.516146469347711,1,0.817808520843825,0.766124727983672,"Unclear",0
"COA1",-0.0305540965917738,-0.45343582347121,-0.352955285193592,1,0.650234945648892,0.724121963030913,1,0.839881569274258,0.881841817048249,"Unclear",0
"AEBP1",-2.05433790432224,2.38017432611969,-0.686666512191041,0.239657991197705,0.0173044495652272,0.492292904366035,1,0.120795789406876,0.748779172982981,"Herbivore",1
"MYL7",-0.27276365936031,2.07682963950651,0.663225401216706,1,0.0378172855731811,0.507186205446706,1,0.189209260249202,0.760049652452332,"Herbivore",1
"BCL7B",0.598388349975969,0.0361076274022875,1.30043648473925,1,0.971196540507802,0.193451412061159,1,0.988681978478877,0.480021377981229,"Vertivore",2
"YKT6",0.272687435530051,2.50115640361191,1.54077457319965,1,0.0123788496242808,0.123371659858097,1,0.0996764895975993,0.394622098792184,"Herbivore",1
"CLIP2",-1.49032621133894,-1.90851428696962,-2.58255842325063,0.816830902750256,0.0563247783933349,0.00980707559448415,1,0.239059526833612,0.116634700613456,"Unclear",0
"ZNF688",0.546084525062694,0.011678921614231,0.395355088888006,1,0.990681780587515,0.69258084876391,1,0.99670790028819,0.866744646592932,"DoubleBoth",4
"CHMP5",NA,2.41510181734898,NA,NA,0.0157308116725222,NA,NA,0.114479764877932,NA,"MissingData",5
"FKTN",0.541472492700118,-2.3348543910634,-0.464335012720891,1,0.0195510286637051,0.64240774263442,1,0.129562904828514,0.841427380320498,"Herbivore",1
"SEC61B",NA,3.43702476303332,NA,NA,0.000588141829580678,NA,NA,0.0139988119172881,NA,"MissingData",5
"C5",-1.45073833018851,1.03813689720818,-0.767744211989771,0.881116426904631,0.299206325690242,0.442639164125963,1,0.584647470028478,0.709688778081583,"Both",3
"TNFSF8",3.26484963685295,-0.0104129951964746,3.74837998543956,0.00657133198540122,0.991691782045285,0.000177980467348939,0.150281888440284,0.996981460967067,0.0237425980855619,"Vertivore",2
"AK1",0.642799834815783,0.873779987103994,0.683831809091972,1,0.382238081197535,0.494081377876216,1,0.661501125837541,0.750347568607185,"Unclear",0
"PLGRKT",2.68505907282031,-3.18006491238494,1.47686798929269,0.0435101927499848,0.00147242065293768,0.139711027113496,0.459183508852837,0.0258646765677816,0.420022960494078,"Herbivore",1
"EDF1",NA,2.93117480104577,NA,NA,0.00337682711824391,NA,NA,0.0443557461585215,NA,"MissingData",5
"SETX",-1.82250969174672,0.458566306783323,-1.73314609104821,0.410266107187458,0.646545636711776,0.0830697059186855,1,0.838724147695973,0.326623777073016,"Both",3
"VIM",-0.372243985156574,1.3573949368415,0.796099146327044,1,0.174655756156157,0.425974410318152,1,0.445464142049724,0.697115340340493,"Herbivore",1
"BLNK",-0.354241780618892,1.06580198442731,0.419856222482946,1,0.286513163678801,0.674590489987779,1,0.572849620090007,0.857777722890133,"Herbivore",1
