"X","stat","pval","p.adj","num.genes","gene.vals","Directionality","DirectionalityNumeric"
"KEGG_FATTY_ACID_METABOLISM",0.102174171134356,0.0340697490295139,0.281859470406297,36,"CPT1A:200, GCDH:287, ALDH7A1:504, ACSL6:685, EHHADH:767, ACAA2:786, HADHB:811, ECI2:1760, CPT1C:2343, ACADM:2598, ACADSB:2606, ADH4:2738, ACAA1:2855, ACSL1:3093, CPT1B:3239, ACSL5:3600, ALDH2:8774.5, HADHA:8774.5, ACSL4:8774.5, ACSL3:8774.5, ALDH3A2:8774.5, ACAT2:8774.5, CPT2:8774.5, ACOX1:8774.5, ALDH1B1:8774.5, ADH5:8774.5, ACADVL:8774.5, ACOX3:8774.5, ACAT1:8774.5, ACADL:8774.5, ACADS:8774.5, ECHS1:8774.5, HADH:8774.5, ECI1:8774.5, ALDH9A1:8774.5, ADH7:13691","Herbivore",1
"KEGG_STEROID_BIOSYNTHESIS",0.0403714510155987,0.576250175381258,0.827871765906302,16,"CYP51A1:104, EBP:429, SC5D:982, DHCR24:1772, CYP27B1:2086, SOAT2:3695, MSMO1:3771, FDFT1:8774.5, SQLE:8774.5, TM7SF2:8774.5, SOAT1:8774.5, LIPA:8774.5, NSDHL:8774.5, DHCR7:14078, HSD17B7:14241, LSS:14491","Both",3
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.0591000897666069,0.428244012091694,0.7622151567634,15,"AKR1D1:488, SLC27A5:573, CYP7A1:647, CYP27A1:1166, CYP7B1:1470, BAAT:8774.5, CYP46A1:8774.5, HSD3B7:8774.5, SCP2:8774.5, CH25H:8774.5, CYP39A1:8774.5, ACOX2:8774.5, CYP8B1:8774.5, AMACR:8774.5, HSD17B4:13906","Unclear",0
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.240430305170725,1.08252482990317e-05,0.00339783054211307,28,"CYP17A1:47, HSD11B1:49, COMT:65, HSD17B2:124, CYP1A1:159, HSD17B3:195, SULT1E1:245, CYP21A2:380, CYP11A1:419, AKR1D1:488, CYP19A1:597, CYP7A1:647, HSD17B6:657, HSD3B2:734, CYP7B1:1470, SRD5A3:1533, HSD11B2:1776, SULT2B1:3650, UGT1A6:8774.5, UGT1A1:8774.5, STS:8774.5, SRD5A1:8774.5, HSD17B12:8774.5, SRD5A2:8774.5, HSD17B1:8774.5, CYP1B1:8774.5, HSD17B8:8774.5, HSD17B7:14241","Herbivore",1
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.107673900740631,0.000372348731050841,0.023976598645881,92,"NDUFS5:78, NDUFB5:486, ATP6V0A4:516, NDUFA9:602, COX5B:633, NDUFB8:636, NDUFS3:643, NDUFA11:714, NDUFB4:831, NDUFB3:900, COX7B2:949, NDUFS8:1004, UQCRFS1:1074, NDUFC2:1172, NDUFA5:1372, PPA2:1379, SDHA:1525, NDUFAB1:1803, NDUFB6:1828, ATP6V1A:1874, ATP5PD:2051, ATP5F1A:2061, NDUFA7:2178, ATP6V0D2:2188, ATP12A:2321, COX6B1:2422, ATP6V0A1:2446, ATP5MC1:2512, SDHC:2573, SDHD:2637, NDUFB9:2732, COX6A2:2814, SDHB:2861, ATP5MF:2882, COX5A:3032, UQCRC2:3121, NDUFA3:3522, ATP6V0A2:3544, ATP6V1B1:3734, COX7A2:3743, ATP6V0C:3843, ATP6V1G3:4045, UQCRC1:4082, ATP6V1H:8774.5, TCIRG1:8774.5, ATP6V0B:8774.5, ATP6V1F:8774.5, ATP6V1E1:8774.5, ATP6V1C2:8774.5, ATP6V1B2:8774.5, ATP6V1C1:8774.5, ATP6V0D1:8774.5, ATP6V1E2:8774.5, ATP5F1B:8774.5, CYC1:8774.5, NDUFS1:8774.5, NDUFB2:8774.5, ATP5F1D:8774.5, NDUFB7:8774.5, COX6A1:8774.5, NDUFS7:8774.5, COX7A2L:8774.5, ATP5PB:8774.5, NDUFA8:8774.5, NDUFA10:8774.5, COX4I1:8774.5, NDUFA2:8774.5, ATP5MC2:8774.5, NDUFB10:8774.5, NDUFS6:8774.5, ATP5MC3:8774.5, ATP5PF:8774.5, NDUFS2:8774.5, NDUFS4:8774.5, ATP5F1C:8774.5, COX11:8774.5, ATP5MG:8774.5, NDUFV1:8774.5, UQCRH:8774.5, NDUFV2:8774.5, NDUFA6:8774.5, ATP5PO:8774.5, COX10:8774.5, COX15:8774.5, PPA1:8774.5, ATP6AP1:8774.5, ATP4A:8774.5, ATP4B:8774.5, NDUFA4L2:8774.5, COX4I2:8774.5, LHPP:13528, NDUFV3:13848","Both",3
"KEGG_PURINE_METABOLISM",-0.0386550381652955,0.11,0.11,138,"POLR2J:32, POLD2:188, POLR2J3:194, ADCY1:209, GUCY2D:285, POLE:341, PFAS:362, POLA2:548, ADCY2:584, ENTPD2:772, PDE1B:848, NPR1:849, PDE7B:1094, PDE3A:1170, ADCY8:1225, PAPSS1:1473, GUCY1A2:1558, ADCY5:1637, GUCY1B1:6330.5, PDE10A:6330.5, PDE1A:6330.5, PDE11A:6330.5, PDE9A:6330.5, PDE2A:6330.5, POLD1:6330.5, POLD3:6330.5, POLE2:6330.5, POLE4:6330.5, POLE3:6330.5, POLD4:6330.5, ADCY7:6330.5, ADCY3:6330.5, PDE1C:6330.5, ADCY9:6330.5, ADCY6:6330.5, PDE4B:6330.5, PDE3B:6330.5, POLA1:6330.5, PRIM1:6330.5, PKLR:6330.5, XDH:6330.5, PAPSS2:6330.5, AK2:6330.5, RRM2B:6330.5, GMPR2:6330.5, NME3:6330.5, NME4:6330.5, IMPDH1:6330.5, AK1:6330.5, DGUOK:6330.5, AMPD2:6330.5, AMPD1:6330.5, NT5C1A:6330.5, GDA:6330.5, NT5C:6330.5, ITPA:6330.5, PAICS:6330.5, AMPD3:6330.5, NT5E:6330.5, GMPR:6330.5, ATIC:6330.5, AK7:6330.5, GUK1:6330.5, AK5:6330.5, ADK:6330.5, DCK:6330.5, HPRT1:6330.5, RRM1:6330.5, ENTPD3:6330.5, ADPRM:6330.5, NUDT9:6330.5, ADSS1:6330.5, ENTPD8:6330.5, ADA:6330.5, PNP:6330.5, APRT:6330.5, NT5M:6330.5, NME2:6330.5, NME7:6330.5, POLR3B:6330.5, POLR3G:6330.5, POLR3GL:6330.5, POLR3F:6330.5, POLR3D:6330.5, CANT1:6330.5, POLR1C:6330.5, POLR3C:6330.5, PDE6A:6330.5, ENPP1:6330.5, POLR1B:6330.5, POLR1E:6330.5, GUCY2F:6330.5, NUDT2:6330.5, PDE8B:6330.5, PDE7A:6330.5, PRPS1:6330.5, PRPS1L1:6330.5, NME6:6330.5, PRUNE1:6330.5, PDE6C:6330.5, NME5:6330.5, PDE6H:6330.5, URAD:6330.5, ALLC:6330.5, POLR3H:11012, PNPT1:11044, IMPDH2:11154, NPR2:11229, POLR1D:11521, NT5C3A:11617, ADSL:11656, POLR3A:11681, ADCY10:11778, FHIT:11848, PDE8A:11991, PDE4D:12007, PDE6B:12026, PRIM2:12200, PKM:12384, PDE5A:12441, POLR2F:12463, ADCY4:12597, NUDT5:12686, PPAT:12804, RRM2:13029, PDE4A:13098, GUCY1A1:13408, ENTPD4:13439, POLR1A:13647, NME1:13670, ENTPD6:13717, ENTPD5:13745, ENTPD1:13932, ADSS2:14088, AK4:14754, ENPP3:14823, GMPS:14901, PDE4C:14948","Unclear",0
"KEGG_PYRIMIDINE_METABOLISM",-0.013780801401605,0.11,0.11,80,"POLR2J:32, POLD2:188, POLR2J3:194, POLE:341, POLA2:548, UPP1:646, UPRT:813, AK3:6330.5, POLD1:6330.5, POLD3:6330.5, POLE2:6330.5, POLE4:6330.5, POLE3:6330.5, POLD4:6330.5, POLA1:6330.5, PRIM1:6330.5, UPP2:6330.5, RRM2B:6330.5, DHODH:6330.5, NME3:6330.5, NME4:6330.5, NT5C1A:6330.5, NT5C:6330.5, ITPA:6330.5, DCTD:6330.5, UCK1:6330.5, NT5E:6330.5, UCK2:6330.5, DPYS:6330.5, DCK:6330.5, CDA:6330.5, TK2:6330.5, RRM1:6330.5, ENTPD3:6330.5, CTPS1:6330.5, DPYD:6330.5, ENTPD8:6330.5, UCKL1:6330.5, TXNRD1:6330.5, PNP:6330.5, NT5M:6330.5, NME2:6330.5, NME7:6330.5, POLR3B:6330.5, POLR3G:6330.5, POLR3GL:6330.5, POLR3F:6330.5, POLR3D:6330.5, CANT1:6330.5, POLR1C:6330.5, POLR3C:6330.5, POLR1B:6330.5, POLR1E:6330.5, NUDT2:6330.5, TXNRD2:6330.5, NME6:6330.5, NME5:6330.5, CMPK2:6330.5, POLR3H:11012, PNPT1:11044, UMPS:11209, POLR1D:11521, TK1:11581, NT5C3A:11617, POLR3A:11681, PRIM2:12200, CMPK1:12336, POLR2F:12463, DTYMK:12487, RRM2:13029, TYMS:13072, CTPS2:13432, ENTPD4:13439, UPB1:13476, POLR1A:13647, NME1:13670, ENTPD6:13717, ENTPD5:13745, ENTPD1:13932, CAD:14751","Unclear",0
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.20492862762729,0.000103817983201116,0.0116989889819757,30,"GLS2:36, GOT2:55, AGXT:103, CAD:354, CPS1:590, GOT1:704, ASL:1005, ADSS2:1017, ABAT:1312, IL4I1:1337, GFPT2:1568, PPAT:2301, GFPT1:2406, ASS1:2430, GAD2:2741, GAD1:2859, ADSL:3449, DDO:3509, GLUD1:4020, ALDH5A1:8774.5, GLS:8774.5, GLUL:8774.5, AGXT2:8774.5, ADSS1:8774.5, NIT2:8774.5, ASNS:8774.5, ALDH4A1:8774.5, ASPA:8774.5, GPT2:8774.5, GPT:8774.5","Herbivore",1
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.185398656880947,0.00035776462492521,0.0238907266200057,31,"SDS:37, AGXT:103, GNMT:121, CHDH:299, DAO:383, CTH:442, PSPH:444, SRR:1204, GATM:1212, PIPOX:1467, MAOB:1912, BHMT:2136, MAOA:2164, CBS:2375, ALAS1:2632, GLDC:3124, SARDH:3589, GLYCTK:3982, AOC2:4068, DLD:8774.5, AGXT2:8774.5, SHMT1:8774.5, SHMT2:8774.5, AOC3:8774.5, AMT:8774.5, DMGDH:8774.5, GAMT:8774.5, PHGDH:8774.5, GCAT:8774.5, PSAT1:8774.5, ALAS2:13642","Herbivore",1
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.189088082125061,0.000341679383414683,0.0236941510883336,30,"SDS:37, TAT:54, GOT2:55, DNMT3B:64, DNMT1:265, CTH:442, GOT1:704, AHCY:1132, CDO1:1181, IL4I1:1337, MTAP:1832, BHMT:2136, MAT1A:2208, MAT2B:2226, CBS:2375, MPST:2787, ENOPH1:3261, LDHC:3531, APIP:8774.5, ADI1:8774.5, LDHB:8774.5, LDHA:8774.5, MTR:8774.5, DNMT3A:8774.5, SMS:8774.5, SRM:8774.5, AMD1:8774.5, AHCYL2:8774.5, TRDMT1:8774.5, DNMT3L:13780","Herbivore",1
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.146873658419107,0.000874414823327592,0.0384529250356012,43,"BCAT2:247, ALDH7A1:504, ACAD8:544, MCCC1:727, EHHADH:767, ACAA2:786, HADHB:811, HIBCH:1012, PCCB:1165, IVD:1221, ABAT:1312, IL4I1:1337, OXCT1:1984, PCCA:2030, DBT:2089, HIBADH:2332, ACADM:2598, ACADSB:2606, BCAT1:2662, ACAA1:2855, HMGCL:3297, AOX1:4078, ALDH2:8774.5, DLD:8774.5, HADHA:8774.5, HMGCS1:8774.5, ALDH3A2:8774.5, ACAT2:8774.5, MMUT:8774.5, MCCC2:8774.5, ALDH1B1:8774.5, BCKDHB:8774.5, BCKDHA:8774.5, HMGCS2:8774.5, ACAT1:8774.5, ACADS:8774.5, MCEE:8774.5, ECHS1:8774.5, HADH:8774.5, HSD17B10:8774.5, ALDH6A1:8774.5, AUH:8774.5, ALDH9A1:8774.5","Herbivore",1
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.0414168603939802,0.63441381359573,0.856690483525959,11,"BCAT2:247, LARS1:1976, PDHA2:2320, BCAT1:2662, PDHA1:8774.5, PDHB:8774.5, IARS1:8774.5, LARS2:8774.5, IARS2:8774.5, VARS2:8774.5, VARS1:14197","Herbivore",1
"KEGG_LYSINE_DEGRADATION",0.0414797545354664,0.352903101770308,0.717698488515426,42,"KMT5C:219, OGDHL:273, GCDH:287, ALDH7A1:504, EHHADH:767, SUV39H2:1036, NSD3:1195, SETDB2:1419, PIPOX:1467, NSD1:2538, AADAT:2817, AASS:3806, PLOD2:3933, SETDB1:4057, BBOX1:4126, ALDH2:8774.5, OGDH:8774.5, DLST:8774.5, PLOD1:8774.5, PLOD3:8774.5, HADHA:8774.5, NSD2:8774.5, KMT5A:8774.5, ALDH3A2:8774.5, ACAT2:8774.5, AASDHPPT:8774.5, ALDH1B1:8774.5, SUV39H1:8774.5, EHMT2:8774.5, EHMT1:8774.5, SETD1A:8774.5, DOT1L:8774.5, SETD1B:8774.5, SETD7:8774.5, ACAT1:8774.5, ECHS1:8774.5, HADH:8774.5, ALDH9A1:8774.5, AASDH:8774.5, TMLHE:14029, KMT5B:14808, ASH1L:14818","Herbivore",1
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.112419788995624,0.00470550055607057,0.097517442558566,53,"GLS2:36, GOT2:55, ARG1:130, CKM:187, PRODH2:257, DAO:383, ARG2:450, ALDH7A1:504, CPS1:590, GOT1:704, ACY1:708, ASL:1005, GATM:1212, AGMAT:1710, MAOB:1912, NAGS:2002, MAOA:2164, PRODH:2415, ASS1:2430, NOS2:2518, P4HA2:2798, SAT2:3603, GLUD1:4020, NOS1:8774.5, NOS3:8774.5, GLS:8774.5, ALDH2:8774.5, GLUL:8774.5, OTC:8774.5, P4HA1:8774.5, P4HA3:8774.5, ALDH3A2:8774.5, AOC1:8774.5, ALDH1B1:8774.5, SMS:8774.5, ODC1:8774.5, SRM:8774.5, AMD1:8774.5, SAT1:8774.5, AZIN2:8774.5, ALDH4A1:8774.5, GAMT:8774.5, CKMT2:8774.5, CKB:8774.5, CKMT1A:8774.5, CKMT1B:8774.5, ALDH18A1:8774.5, OAT:8774.5, ALDH9A1:8774.5, PYCR2:8774.5, PYCR1:8774.5, LAP3:8774.5, PYCR3:14598","Both",3
"KEGG_HISTIDINE_METABOLISM",0.061162570433275,0.263009563819099,0.637652187842599,28,"ALDH7A1:504, METTL6:545, MAOB:1912, LCMT2:2038, MAOA:2164, CNDP1:2466, AMDHD1:2592, HAL:2667, TRMT11:2976, METTL2B:3639, ALDH2:8774.5, LCMT1:8774.5, ALDH3B1:8774.5, ALDH3A2:8774.5, ALDH3B2:8774.5, AOC1:8774.5, DDC:8774.5, ALDH3A1:8774.5, ALDH1B1:8774.5, HNMT:8774.5, ALDH1A3:8774.5, BUD23:8774.5, HDC:8774.5, UROC1:8774.5, FTCD:8774.5, ASPA:8774.5, ALDH9A1:8774.5, HEMK1:8774.5","Unclear",0
"KEGG_TYROSINE_METABOLISM",0.123561244033685,0.00937547724257499,0.139702359242667,37,"TAT:54, GOT2:55, COMT:65, METTL6:545, GSTZ1:695, GOT1:704, HGD:896, IL4I1:1337, MIF:1900, MAOB:1912, TYR:1989, LCMT2:2038, MAOA:2164, ADH4:2738, TRMT11:2976, METTL2B:3639, TH:3685, AOC2:4068, AOX1:4078, LCMT1:8774.5, ALDH3B1:8774.5, ALDH3B2:8774.5, TPO:8774.5, DDC:8774.5, PNMT:8774.5, ALDH3A1:8774.5, AOC3:8774.5, ADH5:8774.5, ALDH1A3:8774.5, DCT:8774.5, TYRP1:8774.5, BUD23:8774.5, FAH:8774.5, HPD:8774.5, HEMK1:8774.5, ADH7:13691, DBH:13717","Herbivore",1
"KEGG_PHENYLALANINE_METABOLISM",0.185049844853766,0.00828143982669604,0.132136601836575,17,"TAT:54, GOT2:55, GOT1:704, PAH:1252, IL4I1:1337, MIF:1900, MAOB:1912, MAOA:2164, PRDX6:2843, AOC2:4068, ALDH3B1:8774.5, ALDH3B2:8774.5, DDC:8774.5, ALDH3A1:8774.5, AOC3:8774.5, ALDH1A3:8774.5, HPD:8774.5","Herbivore",1
"KEGG_TRYPTOPHAN_METABOLISM",0.0909965599114222,0.0525127834072802,0.353285628669128,38,"CYP1A1:159, OGDHL:273, GCDH:287, IDO2:306, CAT:415, ALDH7A1:504, TPH1:672, EHHADH:767, TDO2:806, IL4I1:1337, MAOB:1912, MAOA:2164, KMO:2748, AADAT:2817, KYNU:3977, AOX1:4078, ALDH2:8774.5, OGDH:8774.5, HADHA:8774.5, CYP1A2:8774.5, ALDH3A2:8774.5, AOC1:8774.5, ACAT2:8774.5, DDC:8774.5, TPH2:8774.5, ALDH1B1:8774.5, CYP1B1:8774.5, WARS1:8774.5, WARS2:8774.5, ACAT1:8774.5, ECHS1:8774.5, HADH:8774.5, ACMSD:8774.5, HAAO:8774.5, AFMID:8774.5, ALDH9A1:8774.5, IDO1:14467, AANAT:14877","Herbivore",1
"KEGG_BETA_ALANINE_METABOLISM",0.109259353784901,0.0762343038635743,0.394972557086277,22,"ALDH7A1:504, EHHADH:767, HIBCH:1012, ABAT:1312, UPB1:1629, CNDP1:2466, ACADM:2598, GAD2:2741, GAD1:2859, AOC2:4068, ALDH2:8774.5, HADHA:8774.5, DPYS:8774.5, DPYD:8774.5, ALDH3A2:8774.5, AOC3:8774.5, ALDH1B1:8774.5, SMS:8774.5, SRM:8774.5, MLYCD:8774.5, ECHS1:8774.5, ALDH9A1:8774.5","Unclear",0
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.142161040708759,0.119628090547849,0.502772604330471,10,"GGT5:293, GGT1:457, CDO1:1181, GAD2:2741, GAD1:2859, GGT7:3558, BAAT:8774.5, CSAD:8774.5, ADO:8774.5, GGT6:14897","Both",3
"KEGG_SELENOAMINO_ACID_METABOLISM",0.139510489510489,0.0235830054944709,0.23308629271182,22,"GGT5:293, CTH:442, GGT1:457, METTL6:545, AHCY:1132, LCMT2:2038, MAT1A:2208, MAT2B:2226, CBS:2375, TRMT11:2976, GGT7:3558, METTL2B:3639, SEPHS2:3822, PAPSS2:8774.5, LCMT1:8774.5, SCLY:8774.5, MARS2:8774.5, AHCYL2:8774.5, BUD23:8774.5, HEMK1:8774.5, PAPSS1:13632, GGT6:14897","Both",3
"KEGG_GLUTATHIONE_METABOLISM",0.113404067734776,0.0171032206474642,0.200420656923345,37,"MGST3:51, MGST1:148, GSTO1:167, GGT5:293, GSTK1:454, GGT1:457, IDH1:511, GSTZ1:695, GPX1:834, GPX4:1576, MGST2:1827, GSTO2:2036, RRM2:2076, GSR:2483, GSTA4:2623, GPX2:2624, GGCT:3045, GCLC:3282, GGT7:3558, IDH2:8774.5, GCLM:8774.5, GSS:8774.5, GSTT2:8774.5, RRM2B:8774.5, RRM1:8774.5, GPX7:8774.5, GPX3:8774.5, SMS:8774.5, ODC1:8774.5, SRM:8774.5, G6PD:8774.5, LAP3:8774.5, TXNDC12:8774.5, PGD:13998, OPLAH:14753, ANPEP:14875, GGT6:14897","Herbivore",1
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.119642255149054,0.0285594965144487,0.252415550076231,28,"SI:71, UGDH:230, ENPP3:282, HK1:505, AGL:747, HK2:757, GBE1:919, GUSB:1115, HK3:1253, PGM2:1396, GYS2:2152, G6PC2:2239, UXS1:3153, GCK:8774.5, UGT1A6:8774.5, UGP2:8774.5, UGT1A1:8774.5, PYGL:8774.5, PYGB:8774.5, GPI:8774.5, ENPP1:8774.5, GYS1:8774.5, PGM2L1:8774.5, PYGM:8774.5, GANC:8774.5, GBA3:8774.5, TREH:13472, PGM1:13834","Herbivore",1
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.0482919143843701,0.285230130343303,0.655956537001243,41,"HEXB:98, UGDH:230, HK1:505, HK2:757, GMPPB:849, GMDS:980, HK3:1253, GNPDA2:1296, GNPNAT1:1386, PGM2:1396, GFPT2:1568, GFPT1:2406, CMAS:2904, UXS1:3153, RENBP:3572, CYB5R1:8774.5, GCK:8774.5, UGP2:8774.5, HEXA:8774.5, CYB5R3:8774.5, GPI:8774.5, CHIT1:8774.5, GALK1:8774.5, GALE:8774.5, GNE:8774.5, GALT:8774.5, NANS:8774.5, NPL:8774.5, NANP:8774.5, PGM3:8774.5, PMM1:8774.5, UAP1:8774.5, GMPPA:8774.5, FCSK:8774.5, FPGT:8774.5, GNPDA1:8774.5, GALK2:8774.5, MPI:13765, PGM1:13834, PMM2:14428, NAGK:14858","Unclear",0
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.00340972895717417,0.955875458475289,0.990177337289035,22,"B3GALT6:212, CSGALNACT2:705, CHST13:710, UST:1833, CHST11:2080, XYLT2:8774.5, B4GALT7:8774.5, CHPF2:8774.5, XYLT1:8774.5, B3GAT1:8774.5, B3GAT2:8774.5, CHST3:8774.5, CHPF:8774.5, CHSY1:8774.5, CHST12:8774.5, CHST7:8774.5, CSGALNACT1:8774.5, B3GAT3:8774.5, CHST14:8774.5, CHST15:8774.5, CHSY3:8774.5, DSE:14741","Both",3
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.00495853457635997,0.933031606977994,0.984017897095843,24,"B3GALT6:212, EXTL2:1089, NDST2:1557, EXTL3:2260, HS2ST1:2782, HS6ST2:3076, HS3ST5:3887, HS3ST1:8774.5, XYLT2:8774.5, B4GALT7:8774.5, NDST1:8774.5, XYLT1:8774.5, B3GAT1:8774.5, B3GAT2:8774.5, HS6ST1:8774.5, GLCE:8774.5, NDST4:8774.5, B3GAT3:8774.5, NDST3:8774.5, EXT1:8774.5, HS6ST3:8774.5, EXTL1:8774.5, EXT2:13740, HS3ST2:14199","Both",3
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.0117504603229277,0.767659461579381,0.92155448182442,53,"PLCZ1:243, IMPA2:825, ISYNA1:1313, IMPA1:1365, PLCD3:1737, PLCD4:1780, PI4KA:1843, INPP5K:1864, PIK3CB:1873, ITPK1:2232, PLCB1:2265, PIP5K1A:2503, PLCB2:2827, PIK3C2B:3391, MINPP1:3869, PIK3C2G:3980, PIK3CG:8774.5, PIK3CA:8774.5, PLCG2:8774.5, PLCB4:8774.5, PLCB3:8774.5, PIK3C3:8774.5, PIK3CD:8774.5, PIP5K1C:8774.5, INPPL1:8774.5, CDIPT:8774.5, INPP4A:8774.5, INPP5A:8774.5, MIOX:8774.5, INPP4B:8774.5, OCRL:8774.5, IPPK:8774.5, ITPKA:8774.5, PLCE1:8774.5, IPMK:8774.5, INPP1:8774.5, SYNJ1:8774.5, INPP5J:8774.5, PLCD1:8774.5, PIK3C2A:8774.5, PIP5K1B:8774.5, PIKFYVE:8774.5, PI4KB:8774.5, INPP5E:8774.5, PIP4K2A:8774.5, PIP4K2C:8774.5, PIP4K2B:8774.5, TPI1:8774.5, ALDH6A1:8774.5, PLCG1:13523, ITPKB:13705, INPP5B:14286, SYNJ2:14706","Vertivore",2
"KEGG_PYRUVATE_METABOLISM",0.0816576963840584,0.0818733284531283,0.403326806560083,38,"GLO1:249, AKR1B1:369, ALDH7A1:504, ME1:743, ACOT12:991, GRHPR:1114, ACACA:1354, ACSS2:1723, PDHA2:2320, PKM:2721, ME2:3442, LDHC:3531, MDH1:3593, ACYP1:3703, HAGHL:3844, ALDH2:8774.5, PCK1:8774.5, PKLR:8774.5, LDHD:8774.5, HAGH:8774.5, DLD:8774.5, LDHB:8774.5, PDHA1:8774.5, LDHA:8774.5, MDH2:8774.5, DLAT:8774.5, ME3:8774.5, PDHB:8774.5, ACACB:8774.5, ALDH3A2:8774.5, ACAT2:8774.5, PC:8774.5, ALDH1B1:8774.5, ACSS1:8774.5, ACAT1:8774.5, PCK2:8774.5, ALDH9A1:8774.5, ACYP2:8774.5","Both",3
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.170140837167546,0.018508005862722,0.204723524972317,16,"ACO1:295, GRHPR:1114, ACO2:1585, MTHFD1L:1791, HAO2:2616, CS:2673, MTHFD2L:2707, MTHFD1:3210, MDH1:3593, GLYCTK:3982, MDH2:8774.5, MTHFD2:8774.5, HAO1:8774.5, PGP:8774.5, AFMID:8774.5, HYI:8774.5","Both",3
"KEGG_PROPANOATE_METABOLISM",0.100348432055749,0.0573453501991959,0.358191280772173,30,"ALDH7A1:504, SUCLA2:513, EHHADH:767, ACSS3:769, HIBCH:1012, PCCB:1165, ABAT:1312, ACACA:1354, ACSS2:1723, PCCA:2030, ACADM:2598, LDHC:3531, ALDH2:8774.5, LDHB:8774.5, LDHA:8774.5, SUCLG1:8774.5, SUCLG2:8774.5, HADHA:8774.5, ACACB:8774.5, ALDH3A2:8774.5, ACAT2:8774.5, MMUT:8774.5, ALDH1B1:8774.5, ACSS1:8774.5, MLYCD:8774.5, ACAT1:8774.5, MCEE:8774.5, ECHS1:8774.5, ALDH6A1:8774.5, ALDH9A1:8774.5","Unclear",0
"KEGG_BUTANOATE_METABOLISM",0.0350284288698074,0.500062112891631,0.794683745936151,31,"ALDH7A1:504, EHHADH:767, ABAT:1312, OXCT1:1984, L2HGDH:2141, PDHA2:2320, GAD2:2741, GAD1:2859, HMGCL:3297, ACSM3:3422, ACSM4:3943, ALDH5A1:8774.5, ALDH2:8774.5, PDHA1:8774.5, PDHB:8774.5, HADHA:8774.5, ACSM2A:8774.5, HMGCS1:8774.5, ALDH3A2:8774.5, ACAT2:8774.5, ALDH1B1:8774.5, HMGCS2:8774.5, ACAT1:8774.5, ACADS:8774.5, ECHS1:8774.5, HADH:8774.5, BDH1:8774.5, BDH2:8774.5, ALDH9A1:8774.5, ACSM5:13676, AACS:14150","Unclear",0
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.00872517113679727,0.90386183898092,0.980707977521931,16,"MTHFD1L:1791, TYMS:2033, MTHFD2L:2707, MTHFD1:3210, DHFR:8774.5, MTR:8774.5, ATIC:8774.5, MTHFD2:8774.5, MTHFS:8774.5, ALDH1L1:8774.5, SHMT1:8774.5, MTHFR:8774.5, SHMT2:8774.5, AMT:8774.5, MTFMT:8774.5, FTCD:8774.5","Unclear",0
"KEGG_FOLATE_BIOSYNTHESIS",-0.00016818028927007,0.11,0.11,8,"SPR:6330.5, GCH1:6330.5, PTS:6330.5, DHFR:6330.5, GGH:6330.5, FPGS:6330.5, ALPL:11831, QDPR:12493","Unclear",0
"KEGG_RETINOL_METABOLISM",0.0562202013067279,0.30354628597551,0.670412653447751,28,"CYP1A1:159, LRAT:424, ALDH1A1:437, CYP26C1:755, RDH12:1092, DHRS3:1093, DHRS4L2:1280, RDH8:1530, DHRS4:1554, RDH5:2395, ADH4:2738, AWAT2:8774.5, CYP1A2:8774.5, UGT1A6:8774.5, UGT1A1:8774.5, PNPLA4:8774.5, RETSAT:8774.5, RDH11:8774.5, CYP26B1:8774.5, CYP26A1:8774.5, ADH5:8774.5, DHRS9:8774.5, RPE65:8774.5, ALDH1A2:8774.5, ADH7:13691, BCO1:13825, DGAT1:13853, DGAT2:14080","Herbivore",1
