,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj
RPL31,-0.144337567297407,1,1,-1.0724452847996,0.85056023160718,1,-1.43401586990923,0.454703202326191,1
IL18RAP,1.6067731498958,0.324312420817052,1,-0.762558223829237,1,1,-2.40155037379998,0.0489772833598037,0.361681834546737
GFM1,2.04024848323294,0.123976749091295,0.59179155281574,2.09589695933611,0.108273997549597,0.808215386182975,-0.378258491681319,1,1
LXN,-0.940025563299476,1,1,1.22944429757747,0.656715810976487,1,2.05563401215584,0.119453420444573,0.610338794715541
ALS2,1.03047442775375,0.908362051629847,1,-0.85664647828929,1,1,-1.88068543136947,0.180044167848898,0.76117135671091
NOP58,1.00244982951535,0.948379158129157,1,-0.386282395497351,1,1,-1.38101602807364,0.501822097597052,1
OCIAD1,-0.28323394612917,1,1,0.415628598649806,1,1,0.631005990314963,1,1
SLAIN2,-0.146981039840778,1,1,-2.16707959592155,0.0906863563303789,0.738478595142608,-1.51500492223237,0.389313472793128,1
TXK,0.562461263463091,1,1,1.01779399393721,0.926327600700533,1,0.257295888600675,1,1
GABRA4,-0.677442658266573,1,1,-1.42409692845742,0.463255246332784,1,-0.465367583756154,1,1
TOP2B,-0.270541622651306,1,1,-1.34197789938227,0.538809484961094,1,-0.770435213366477,1,1
YWHAE,1.61548215981968,0.3186189620448,0.992743158278818,0.492262421108228,1,1,-1.54439585228182,0.367477392739024,1
FAM13A,0.266358937786821,1,1,0.331841858397111,1,1,0.00623626547055424,1,1
HERC6,-1.87536734733354,0.182226612065873,0.730439279735594,0.918521748618434,1,1,2.71228780197662,0.0200461645987554,0.212469663973876
HERC5,0.1175930559431,1,1,0.510633681937201,1,1,0.369980473739891,1,1
PCDH10,-1.94430160672251,0.155577273065035,0.668645418543152,-0.0943290076528599,1,1,1.98945465429103,0.139953126578113,0.666134123624732
NDST4,-2.97075716670372,0.00891199714261154,0.116916743080641,-0.918295239856186,1,1,2.40683862318178,0.0482738357147729,0.359105916552227
CRYGD,1.09558712543232,0.81977849526727,1,0.425087860322598,1,1,-0.718509003788497,1,1
PIKFYVE,-0.860178311236692,1,1,-1.23789108500653,0.647269345153718,1,-0.133736163235736,1,1
BCHE,1.95703672784865,0.151029451182294,0.657966971781534,2.40899706248346,0.047989280192329,0.54534802630904,-0.0748095723433107,1,1
SI,3.32950208849756,0.00261004235148429,0.0527444725441743,2.19518149511804,0.0844517434147759,0.7182533955494,-1.6553139233892,0.293582508199753,0.998451678810327
PRKG2,-1.04202107462713,0.89220572481926,1,-0.7960468637157,1,1,0.422894207921316,1,1
CUL3,2.78177371527069,0.0162188161549326,0.17460283012772,1.31726129948486,0.563253158223806,1,-1.93272973421974,0.1598085007773,0.716837577406923
GLRB,-1.7653343195485,0.232522784516072,0.839985318780244,-2.15938758255702,0.0924603313308395,0.744834562876773,0.270947979101717,1,1
FNIP2,-0.539285720113698,1,1,-2.53734582168713,0.0335089667822193,0.458337358710807,-1.60053920040986,0.32843705360733,1
C2orf42,2.40397227277129,0.0486540099857415,0.341695825656256,1.34064739742477,0.540104882291933,1,-1.47063160777146,0.424172313547471,1
ADD2,-4.04673429509048,0.000155811413684039,0.00779153248305186,-2.03242187597964,0.126332895956562,0.873016878028185,2.65127241556083,0.0240567404910544,0.237456656331201
MXD1,-1.46187828583824,0.431323698949194,1,-1.4031255022157,0.48173825299482,1,0.395419612753053,1,1
SLC30A9,2.41062902582178,0.0477751121210445,0.338382191954352,2.24386556222515,0.0745231574986092,0.679216966965671,-0.735133552904467,1,1
SEC22C,-1.18725250381965,0.705384109777198,1,-1.03128258595357,0.907224966320673,1,0.405859894329224,1,1
CDH10,-2.11584328733716,0.103074414445014,0.533209343179474,-1.95687226766608,0.151087463419567,0.94075371904426,0.577923195946153,1,1
CSTA,2.43893798935643,0.0441914872642868,0.322007501084474,2.65920054060872,0.0234978976710486,0.381872510073641,-0.418179562559939,1,1
FGF2,1.29083707432398,0.590280537083821,1,0.716265545947508,1,1,-0.737419983556312,1,1
BBS7,2.50418588498622,0.0368200599504059,0.28889036867626,-0.778076292983546,1,1,-3.29819187450058,0.00291928843315945,0.061989922927981
KIAA1109,0.132132362480756,1,1,0.231850703695651,1,1,0.0584716078559685,1,1
RBBP5,0.0504923473521357,1,1,0.482605492356583,1,1,0.318548461980812,1,1
IFT57,-1.11614298314268,0.793082807415282,1,0.474300083201658,1,1,1.60241429065646,0.327192080322408,1
UBE2S,-1.26591882051951,0.616626442621155,1,-1.67733850576178,0.280428920804183,1,-0.075408953168361,1,1
GZMM,2.79141973560001,0.0157432113743057,0.171534304429389,-0.85720438377151,1,1,-3.5025715506818,0.00138237001575945,0.0385493270143453
SHC2,0.512350998198576,1,1,1.1569967181096,0.741821103602475,1,0.476664911800377,1,1
PHRF1,-1.22745022792568,0.658960253751583,1,-2.91400795990655,0.01070462424873,0.25585315036972,-1.2474940188211,0.636649235982728,1
IL11,1.25186719543832,0.631854780064024,1,0.364438887839485,1,1,-1.05203130237647,0.878355565116157,1
AGA,0.10959088367158,1,1,2.28597353274296,0.066767421003664,0.64379299159409,1.84562827584463,0.194838593901808,0.795558190120237
NEIL3,1.04770016009719,0.88433032136712,1,4.34242972213039,4.22746705648468e-05,0.0144218292860319,2.65207086285388,0.0239999250116589,0.237328399907269
RAB17,-2.2683845587097,0.069917334262133,0.424773719612333,-2.22205906711415,0.0788379422024177,0.699654355635366,0.490219156516594,1,1
MLPH,-3.91508280366422,0.000271119560848442,0.0114392685543397,-1.93859665742123,0.15765141267462,0.96194112582268,2.45961069306571,0.0417263395842659,0.329941509977685
ASB1,-1.21191079572896,0.676639587501658,1,-0.75339414858815,1,1,0.684832047539445,1,1
CP,-1.47989374691992,0.41670481416102,1,0.0734021459244173,1,1,1.66971863276651,0.284925136374501,0.98311692599641
CNTNAP1,-1.09316066766308,0.82296978888541,1,0.567053025635431,1,1,1.67778150927956,0.280169281111568,0.97201342453311
PSMD3,-1.13490928722571,0.769239984736642,1,-1.67500219519708,0.281801402872042,1,-0.227036224769369,1,1
CASC3,2.35983076520358,0.0548498209856462,0.368746757574983,-0.288323021201331,1,1,-2.78601261836174,0.0160082383472893,0.184805459516977
KRT24,0.284370178919588,1,1,0.418200720339161,1,1,0.0208481570605422,1,1
STAT3,2.2794073828571,0.0679285795847926,0.417518530513206,0.494348308431059,1,1,-2.04826942950452,0.121600820085607,0.617997643358532
KCNH4,0.187529435132158,1,1,-3.62043072776105,0.000882338966248597,0.0722136512528208,-3.22477619591547,0.00378213548282579,0.0725115864401622
NNT,-2.03455874840145,0.125685875014784,0.595601797891059,-0.0152379079373929,1,1,2.14571882926866,0.095686254022718,0.538906380861996
FGF10,-0.868578864712447,1,1,-0.442810054822802,1,1,0.597702310648775,1,1
MTRR,0.0188073805934257,1,1,-0.630502011417417,1,1,-0.555840667383878,1,1
FASTKD3,-0.981549260219391,0.9789658648869,1,1.84545964050445,0.194912112861013,1,2.63657805436037,0.0251240791689906,0.24316626684348
NSUN2,-1.98637470518602,0.140975199445728,0.637016736620798,-2.34542409261621,0.057016344284942,0.598048451146993,0.142894231952538,1,1
UFSP2,-0.382467620540296,1,1,1.74458006065196,0.243173982444103,1,1.84736165214338,0.194084229294663,0.793560934455224
KLKB1,-1.81968550197023,0.206420737258822,0.782976964921069,1.73272858645944,0.249431763201594,1,3.29991016212895,0.00290147350350796,0.0616924851756378
FNDC4,1.77482063355529,0.227782524798074,0.830266021772416,0.956571714098014,1,1,-1.1765139332247,0.718168703878436,1
CAD,-0.479188917546205,1,1,-2.39201781440979,0.050268087186894,0.559090152960616,-1.57870682245531,0.343209957665596,1
DNMT3A,0.182415270947468,1,1,1.90662524716151,0.169707399950236,0.98990708398636,1.29679960024296,0.584100444870311,1
RAB10,0.714244305217922,1,1,0.393178549746393,1,1,-0.443192325452679,1,1
DNAJC27,0.785791846508712,1,1,0.900711950551709,1,1,-0.137044583642104,1,1
KIF3C,-1.79522860832251,0.217851852586185,0.806589514534132,0.602541244595891,1,1,2.4454267474679,0.0434042507561463,0.337022298608543
FOSL2,-0.404119745201262,1,1,-1.57162514685942,0.348112532959224,1,-0.790930607043975,1,1
GCKR,-1.27787903474246,0.60387624416434,1,0.0116962181562789,1,1,1.31239029199173,0.568165442254729,1
GPN1,0.52782842225954,1,1,0.977384748629205,0.985136131842896,1,0.227393898018616,1,1
GTF3C2,0.546569168978762,1,1,-0.995626180935409,0.958295427465001,1,-1.40934454631566,0.476199938272123,1
TMEM40,-1.49255126197195,0.406664067768755,1,-1.33888902568554,0.541820408466283,1,0.456818743199205,1,1
TP63,-0.777760787049381,1,1,-0.0673362758784846,1,1,0.759941591973978,1,1
CLDN16,0.486229231108548,1,1,-3.6523549549367,0.000779539111279258,0.0675531085469539,-3.35919361935501,0.00234510832307075,0.0531091302516897
PLAAT1,1.36296730088606,0.518678448851257,1,1.63927777770117,0.303466265833362,1,-0.08934468773568,1,1
ITGA9,1.73429850307072,0.248595398871176,0.871416235696352,3.25224066989208,0.00343497079869551,0.148833427253638,0.828708308590721,1,1
ADD1,-0.705364238024936,1,1,-1.88356411870945,0.178871877515779,1,-0.908087166440067,1,1
TMEM175,-1.09123091056373,0.825513869377144,1,-1.65505341048422,0.293740992708914,1,-0.244495427980973,1,1
PLPP1,1.57059124859571,0.348832872133286,1,3.26604993897079,0.00327177043879075,0.144860764919683,1.10078003373345,0.8129772107986,1
SLC2A9,-1.70353036539417,0.265406581192374,0.899969615948532,-1.83432649529467,0.19981663035228,1,0.176522042091455,1,1
PRDM5,0.753501107690561,1,1,0.359159042385441,1,1,-0.502666457747325,1,1
MIER2,-0.997565763139122,0.955469909324945,1,-1.63493511178248,0.306187952883407,1,-0.366079119704413,1,1
LYL1,1.5852012305547,0.338761863087079,1,0.0147531073680892,1,1,-1.66311004294382,0.288871229818327,0.990025807763825
COL5A3,1.1579135507861,0.74069795110412,1,-2.01523094022251,0.131641371198715,0.885165319616255,-3.03388232076862,0.00724285754834642,0.110706394338027
ICAM1,0.20180674227955,1,1,0.27608991239851,1,1,0.0261875768449986,1,1
OLFM2,-2.1750307325218,0.0888834403522802,0.486832923475989,-1.12871780785407,0.777050683917203,1,1.32741060823451,0.553118677312762,1
KLF1,2.26759515981311,0.0700616789071497,0.425095825452012,0.143894689845744,1,1,-2.28003777047636,0.0678163453139041,0.44043534402902
C3orf52,2.0147815113128,0.131782641290708,0.613018189546957,1.25693300330489,0.626333689705984,1,-1.0827559061083,0.836750345953403,1
PI4K2B,0.314626399148999,1,1,0.293635062214023,1,1,-0.0968102770217028,1,1
TBC1D19,-1.19256397922773,0.69912054006249,1,-1.93683582305705,0.158296246226449,0.962585905872344,-0.230209676049811,1,1
PPARGC1A,-2.10525393601199,0.105807628589304,0.540787128834037,0.502146027298422,1,1,2.73502710103968,0.0187125421080153,0.203750408087408
F13A1,-2.3341294407194,0.0587668354092209,0.38470313830311,-0.412732714926581,1,1,2.14071179094069,0.0968918612283551,0.542150412659076
NUP54,-0.568813110382485,1,1,-0.697238385860902,1,1,0.0342845583654053,1,1
CXCL9,0.890908840712113,1,1,-0.0817610001207789,1,1,-1.03279605494992,0.905098050992565,1
SCARB2,-2.53212848312153,0.0340117321373742,0.275666875482609,-2.38262731967336,0.0515687599778009,0.567326378438739,0.609107442693736,1,1
USO1,2.69114580089415,0.0213621201375681,0.209576849891248,1.24940337591149,0.634552722896804,1,-1.79549351426692,0.217725315541517,0.847366217248056
ANXA3,-0.324060182756614,1,1,0.580340188748882,1,1,0.850105176660332,1,1
ARSB,3.47820815936314,0.00151433330177859,0.0372875807833082,2.9455123506317,0.00967260826216272,0.246841916359601,-1.20295117384842,0.686985646781513,1
RAD18,-0.0913650010733276,1,1,-0.460531078494501,1,1,-0.305158479358586,1,1
SLC12A7,-2.8533067792042,0.0129800491823941,0.149895051213934,-1.70562407810303,0.264234280247181,1,1.52648048371587,0.380670741627647,1
SDHA,-0.613622493015502,1,1,-2.06969332091415,0.115443217854827,0.835159529168514,-1.14489908560916,0.756752888445681,1
PDCD6,0.458303537057232,1,1,-0.664717018031876,1,1,-1.03268518657435,0.905253744290501,1
CEP72,-2.51819563598253,0.0353873347034824,0.282297191957569,-1.85697492253853,0.189944165945525,1,1.15026935080669,0.750098850766199,1
XRN1,2.74313068658157,0.0182569380962714,0.190102127915032,3.0378879287479,0.0071472761869291,0.21329358404893,-0.328933037092078,1,1
GRK7,-1.07321954455902,0.849517870547629,1,0.697294610565852,1,1,1.87602869130295,0.181954020784941,0.765718172555618
GRPEL1,-2.01105298851295,0.13295958017187,0.615137383764887,-0.82482738831019,1,1,1.46105934583696,0.431997467220445,1
EVC,0.687841617084474,1,1,-1.2155130221477,0.67251145553303,1,-1.83797512997054,0.198198210320548,0.802601200603229
ZAP70,-1.35385947558172,0.527343643255606,1,-0.196798978291239,1,1,1.27509708803417,0.606824639861583,1
PPP2R3A,1.47988218789453,0.416714069987924,1,1.38818581059008,0.495241415716635,1,-0.388767662764316,1,1
CEP70,-0.241291381343101,1,1,1.08446559601405,0.834475239509729,1,1.20396007201118,0.685815034365618,1
ACAD11,-0.129973555694679,1,1,0.0378691994000376,1,1,0.171681291187573,1,1
CDV3,3.06578608725363,0.00651295722650124,0.0955457262707868,-0.532661334408153,1,1,-3.57566137127768,0.00104803081917221,0.0322181208017256
MRPL3,3.22764235406889,0.00374444759357291,0.0653041333811284,2.44025430175879,0.0440307781337642,0.517744608641409,-1.45196827314242,0.439531281580143,1
GALNT7,-0.357276801996995,1,1,-0.10702177313804,1,1,0.294460580614533,1,1
SOX30,-1.1242073725338,0.78277518759942,1,-0.662208708278165,1,1,0.612291173979727,1,1
GCNT2,0.644286304853704,1,1,-0.157582655132083,1,1,-0.82702581528086,1,1
FAM184B,1.11996947616701,0.78818030904571,1,1.55624635226298,0.35894856906429,1,0.178202364738152,1,1
DGKG,-0.344487929985005,1,1,0.252338049769024,1,1,0.580073843793907,1,1
DEPDC1B,-0.332655462732615,1,1,-2.12531159726932,0.100681863639691,0.778411068836451,-1.47411928036817,0.421348434637487,1
ERCC8,-0.497518080309959,1,1,-0.233791361489244,1,1,0.334695489308047,1,1
MGLL,0.0397154483542656,1,1,-1.36522283395612,0.516549071142077,1,-1.23955218332139,0.645423228414609,1
MCM2,-1.72420174964789,0.254014285196356,0.879098947899892,-0.906723365005435,1,1,1.10752599857197,0.804199734450407,1
GOLPH3,0.507163999566522,1,1,-1.1670782005868,0.729536371312488,1,-1.40961188343343,0.475962948497487,1
CDH6,-2.80831153084039,0.0149406071215136,0.165799805878605,-0.323498805712061,1,1,2.74052410377871,0.0184023847560858,0.201777965396386
NPR3,0.995736208326653,0.958134997135943,1,0.10481503773119,1,1,-0.955903464239465,1,1
VCAN,2.60743674157429,0.027366877294202,0.24402759819519,0.342045321673484,1,1,-2.50687128783033,0.0365415171292578,0.303353144114386
RASGRF2,0.787883360966405,1,1,-1.40775091902221,0.477614515089198,1,-2.00242720635241,0.135716414544349,0.652873321985612
MSH3,-0.300428546450958,1,1,-0.775276989740374,1,1,-0.340827154774594,1,1
CPEB4,-1.1343857499148,0.769898321595189,1,0.808430022584079,1,1,1.97371105114887,0.145243823564698,0.681703484761078
STC2,0.996101527037982,0.957602454003189,1,-1.93799997767726,0.157869675797403,0.96194112582268,-2.55457490391815,0.0318952655616843,0.279333563584005
FBXW11,1.50618614448501,0.39605818580344,1,1.57117355218453,0.348427024768204,1,-0.388922234131299,1,1
THOC3,0.112104955174161,1,1,-0.228205847650921,1,1,-0.253812916165203,1,1
DNAH5,-3.30499385994484,0.00284935442077432,0.0558225396921227,-0.216544678595789,1,1,3.36115192296144,0.0023285435899449,0.0529131321799261
WDR70,0.30665808388078,1,1,0.473575649428506,1,1,0.0671794850204078,1,1
RAI14,-1.80587373186698,0.212814195209635,0.795283416765875,2.00489967940603,0.134921319012933,0.894647361077015,3.73824343206189,0.00055593142141988,0.0209958062700347
SLC1A3,1.28303364781731,0.598440863924045,1,1.39292178971818,0.490930327479316,1,-0.175529174525893,1,1
AMBP,0.179129066461287,1,1,0.224471571318261,1,1,-0.00204244056616708,1,1
ARRDC3,1.23273628809282,0.653022505256933,1,-0.815836696931545,1,1,-1.77235613021233,0.229006377589549,0.87209593328126
SLF1,3.4178637731858,0.00189344065223071,0.0426291238019537,0.327330635271975,1,1,-3.36043996092084,0.0023345532673335,0.0529753950102765
CENPE,3.67597070553905,0.000710840141190479,0.0219790686403972,0.720352170940488,1,1,-3.28800354524259,0.00302701706577354,0.0634459644238848
ENPEP,1.42109385509799,0.465868428536444,1,-0.894380577971818,1,1,-2.34342612700055,0.0573226372009117,0.397576918709869
CASP6,-1.95709478989857,0.151008974638845,0.657966971781534,-1.12587133174145,0.780659956608261,1,1.12621992646913,0.780217323350475,1
LEF1,1.12803704903842,0.777912818349262,1,-0.359367197916526,1,1,-1.48349076806473,0.413832202361337,1
EGF,4.06848445571132,0.000141959751649234,0.00732494234465249,-0.255395769023622,1,1,-4.37648621041903,3.61823453531578e-05,0.00332110508205728
PAPSS1,-0.754926061007407,1,1,-1.35510545561441,0.526151882297162,1,-0.319589404428816,1,1
SEC24B,1.20418765332059,0.68555117095582,1,-1.11468369673111,0.794957969414495,1,-2.30921556073706,0.0627948675220733,0.41918769406158
NME5,-0.549608538380456,1,1,0.845367133687509,1,1,1.24497977225904,0.63941755715859,1
PAIP2,2.44802531304567,0.0430924691144796,0.31723929787667,1.16787107244936,0.728576322571559,1,-1.67283490619267,0.283079403326192,0.978338842297562
IPCEF1,-2.22986979286868,0.0772682649079094,0.446788161326891,-2.42235612425638,0.046260691778927,0.533669200267457,0.338859080963861,1,1
ANKRD7,3.78149577455138,0.000467666605897158,0.0162949125779479,0.326650860248615,1,1,-3.53697197293939,0.00121422784330892,0.0352238567592301
IQCG,1.64543762918888,0.2996387848712,0.960005456294874,0.67884884557054,1,1,-1.18406021630279,0.709167681092415,1
LSG1,-2.12713612396555,0.100226323716648,0.524194457411278,0.0118468520128335,1,1,2.31610965673763,0.0616568465440024,0.415715450564264
PCNP,0.569331510889979,1,1,-1.8446965946727,0.195245059575845,1,-2.08224473423146,0.111960363296341,0.588763974724866
RBM27,0.915220096512615,1,1,1.40250080132312,0.482297254153366,1,0.148861452168205,1,1
SPDL1,3.79806810275355,0.000437484782237674,0.0156817000925106,-0.216365888342073,1,1,-4.21974503861462,7.33736279935322e-05,0.00537918335181542
MINDY4,-1.05029594646463,0.880746204836178,1,-0.42009206021224,1,1,0.766704889764548,1,1
TRPV5,-0.059913511466454,1,1,-2.45071440315296,0.0427719075788547,0.512534388109454,-1.8881255873472,0.177027277631969,0.755407434235776
ABCB6,0.257160446597945,1,1,0.588675402133989,1,1,0.233625556236054,1,1
PECR,-2.11674463162039,0.102844580219759,0.532764577585357,0.537446398277495,1,1,2.72062043114688,0.0195478596586144,0.208914526509809
VDAC1,-1.16335255696792,0.734059470066249,1,-1.391291079002,0.492411533773816,1,0.034092510016458,1,1
CDKL3,-0.689768850783038,1,1,0.633171224976246,1,1,1.31764489389779,0.562867648896671,1
UBE2B,1.66790803443385,0.286001953484892,0.939157610531459,0.790259327007008,1,1,-1.0914103126635,0.825277129907673,1
PITX1,1.74078591457385,0.245163335589492,0.865946994323035,0.169676798215766,1,1,-1.68081306576448,0.278397689918193,0.968998584581324
FSTL4,-2.63261451637808,0.0254191361125354,0.232678442539717,-2.40756412520038,0.0481780248903978,0.547109245514293,0.710214257981933,1,1
AFF4,1.60197774634411,0.327481591757347,1,-0.407437760316404,1,1,-2.06439339264245,0.116941297323777,0.603979247446553
