"","HI-Rho","HI-P","HI-p.adj","HI-significant","HV-Rho","HV-P","HV-p.adj","HV-significant","CH-Rho","CH-P","CH-p.adj","CH-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","IV-Rho","IV-P","IV-p.adj","IV-significant","OV-Rho","OV-P","OV-p.adj","OV-significant","HI-Driver","HI-DriverNumeric","HV-Driver","HV-DriverNumeric","CH-Driver","CH-DriverNumeric","IV-Driver","IV-DriverNumeric","Herbivore_Rho","Insectivore_Rho","Herbivore_P","Insectivore_P","Herbivore_p.adj","Insectivore_p.adj","Vertivore_Rho","Vertivore_P","Vertivore_p.adj","Carnivore_Rho","Herbivore_Rho.2","Carnivore_P","Herbivore_P.2","Carnivore_p.adj","Herbivore_p.adj.2","HI-HV-Overlap","HI-CH-Overlap","HI-HO-Overlap","HI-IV-Overlap","HI-OV-Overlap","HV-CH-Overlap","HV-HO-Overlap","HV-IV-Overlap","HV-OV-Overlap","CH-HO-Overlap","CH-IV-Overlap","CH-OV-Overlap","HO-IV-Overlap","HO-OV-Overlap","IV-OV-Overlap","HI-HV-CH-Overlap","HI-HV-HO-Overlap","HI-HV-IV-Overlap","HI-HV-OV-Overlap","HI-CH-HO-Overlap","HI-CH-IV-Overlap","HI-CH-OV-Overlap","HI-HO-IV-Overlap","HI-HO-OV-Overlap","HI-IV-OV-Overlap","HV-CH-HO-Overlap","HV-CH-IV-Overlap","HV-CH-OV-Overlap","HV-HO-IV-Overlap","HV-HO-OV-Overlap","HV-IV-OV-Overlap","CH-HO-IV-Overlap","CH-HO-OV-Overlap","CH-IV-OV-Overlap","HO-IV-OV-Overlap","HI-HV-CH-HO-Overlap","HI-HV-CH-IV-Overlap","HI-HV-CH-OV-Overlap","HI-HV-HO-IV-Overlap","HI-HV-HO-OV-Overlap","HI-HV-IV-OV-Overlap","HI-CH-HO-IV-Overlap","HI-CH-HO-OV-Overlap","HI-CH-IV-OV-Overlap","HI-HO-IV-OV-Overlap","HV-CH-HO-IV-Overlap","HV-CH-HO-OV-Overlap","HV-CH-IV-OV-Overlap","HV-HO-IV-OV-Overlap","CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-Overlap","HI-HV-CH-HO-OV-Overlap","HI-HV-CH-IV-OV-Overlap","HI-HV-HO-IV-OV-Overlap","HI-CH-HO-IV-OV-Overlap","HV-CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-OV-Overlap","HI-HV-Delta","HI-CH-Delta","HI-HO-Delta","HI-IV-Delta","HI-OV-Delta","HV-CH-Delta","HV-HO-Delta","HV-IV-Delta","HV-OV-Delta","CH-HO-Delta","CH-IV-Delta","CH-OV-Delta","HO-IV-Delta","HO-OV-Delta","IV-OV-Delta"
"TRIM27",-1.99042415316986,0.279265388598959,1,FALSE,-2.73559013239275,0.0373611185223283,0.418074962534814,FALSE,NA,NA,NA,NA,-3.20437632776346,0.00812132563997977,0.395152666780789,FALSE,-0.759742094027705,1,1,FALSE,-0.172733265365626,1,1,FALSE,"Herbivore",1,"Herbivore",1,"MissingData",5,"Vertivore",2,3.62482663196281,0.591444166046456,0.000289155359484208,0.554222855168353,0.00855277230269987,0.811707334055912,-1.21329502799877,0.225017043169111,0.515866503548384,NA,3.62482663196281,NA,0.000289155359484208,NA,0.00855277230269987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.526911917018019,NA,0.858393814691292,0.870223629504041,1.28530155286737,NA,0.331481897673273,1.39713554652206,1.81221346988539,NA,NA,NA,1.72861744419533,2.14369536755866,0.415077923363328
"NMNAT1",-0.592062609177662,1,1,FALSE,-1.17647354928599,1,1,FALSE,1.11284112088276,0.797330013646775,1,FALSE,-0.65140512623709,1,1,FALSE,-0.643008610957018,1,1,FALSE,-0.687858860365762,1,1,FALSE,"Herbivore",1,"Both",3,"Unclear",0,"DoubleBoth",4,1.13366302957466,-0.0273899322967378,0.256935923139126,0.978148728101075,0.542275309656523,0.993508098558048,-0.557429259181425,0.577234179198569,0.802354580911709,-1.08016417084466,1.13366302957466,0.280069080232622,0.256935923139126,0.507825727656811,0.542275309656523,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.413240938750205,1.20554898879596,0.0419614962254003,0.0360242633325246,0.0677381788273552,1.61878992754617,0.371279442524805,0.37721667541768,0.34550275992285,1.24751048502137,1.24157325212849,1.27328716762332,0.0059372328928757,0.0257766826019549,0.0317139154948306
"POU4F1",-1.58042702810314,0.684054635559693,1,FALSE,-0.177895215403726,1,1,FALSE,0.726212858440519,1,1,FALSE,-2.04206278238167,0.246871824398656,1,FALSE,0.700320503665384,1,1,FALSE,0.867790328104051,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Both",3,2.33135173354205,-0.515053527143955,0.0197348203947952,0.60651561624359,0.130033212918388,0.841720873344132,0.387513679833167,0.698375959490579,0.869386836903132,-0.234359216640273,2.33135173354205,0.814706117437483,0.0197348203947952,0.904981597688367,0.130033212918388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.991739755589615,1.63104070553039,0.326425772288515,1.612732045888,1.7311510943927,0.639300949940773,1.31816552787813,0.620992290298388,0.73941133880309,1.9574664778189,0.0183086596423853,0.100110388862317,1.93915781817652,2.05757686668122,0.118419048504702
"EDNRB",0.196222041269502,1,1,FALSE,-0.515810638224675,1,1,FALSE,0.267461685801311,1,1,FALSE,-0.0441588687910586,1,1,FALSE,-0.640009998254567,1,1,FALSE,-0.482659436918897,1,1,FALSE,"Insectivore",2,"Vertivore",2,"DoubleBoth",4,"Unclear",0,-0.0571760147366639,0.756680972012464,0.954404984364654,0.449241017285508,0.982094362085239,0.744135160642542,-0.915123655096933,0.360126717914014,0.644485228837264,-0.137146659643959,-0.0571760147366639,0.890914871824591,0.954404984364654,0.949102344879207,0.982094362085239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.50348313609676,0.0503740357377608,0.169974971571616,0.591305345792926,0.480041696848964,0.553857171834521,0.333508164525144,0.087822209696166,0.0234414392477958,0.220349007309377,0.641679381530687,0.530415732586725,0.42133037422131,0.310066725277348,0.111263648943962
"LZIC",1.42467819179828,0.925501475453252,1,FALSE,-0.741910160975458,1,1,FALSE,-0.476509380994691,1,1,FALSE,-2.3929167357964,0.100290203278625,1,FALSE,-1.7825548995908,0.447952721775167,1,FALSE,1.05478863310194,1,1,FALSE,"Insectivore",2,"Herbivore",1,"Carnivore",1,"Insectivore",1,1.0396830531064,2.44650748218739,0.298487176559149,0.0144247803344663,0.583931931738733,0.139145658004837,-0.404451146426598,0.685880995792255,0.863225238020901,2.20438613304312,1.0396830531064,0.0274972000573504,0.298487176559149,0.123025019175722,0.583931931738733,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5320093162861,1.3443426250295,2.69944726112556,2.26785626776711,0.261551415244284,0.187666691256599,1.16743794483946,0.735846951481009,1.27045790104182,1.35510463609606,0.923513642737608,1.08279120978522,0.431590993358453,2.43789584588128,2.00630485252283
"SNX15",0.112069151857019,1,1,FALSE,0.557764314329643,1,1,FALSE,-0.649538244974032,1,1,FALSE,0.0408476608648268,1,1,FALSE,0.426639611023661,1,1,FALSE,0.519894306843316,1,1,FALSE,"Unclear",0,"Vertivore",2,"DoubleBoth",4,"Vertivore",2,-0.228847190515213,-0.25367713509263,0.818987687163383,0.79974499990072,0.926538023966863,0.928187505612972,0.56740612117302,0.57043829207858,0.799138286456349,0.136966769126887,-0.228847190515213,0.891057061911397,0.818987687163383,0.949102344879207,0.926538023966863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.315154071726432,0.53853775490107,0.0503611992467956,0.222434904837699,0.288375932629265,0.853691826627502,0.365515270973228,0.0927191668887338,0.0267781390971673,0.488176555654274,0.760972659738769,0.826913687530335,0.272796104084494,0.338737131876061,0.0659410277915665
"PLXDC2",-0.242518846615391,1,1,FALSE,0.917830563042631,1,1,FALSE,-0.932722618667137,1,1,FALSE,-0.437290145361371,1,1,FALSE,1.0489002575039,1,1,FALSE,1.21626229558924,1,1,FALSE,"Unclear",0,"DoubleBoth",4,"Both",3,"DoubleBoth",4,0.239910478627044,-0.302240835315284,0.810399657292988,0.762468476875407,0.922909298465681,0.912429054387115,0.484967093943505,0.627699687666543,0.831951278885627,0.72392082000332,0.239910478627044,0.469114347198599,0.810399657292988,0.678895838791216,0.922909298465681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.820490936114994,0.488047767618324,0.137724106123794,0.913171205876606,1.03151403791995,1.30853870373332,0.958215042238788,0.0926802697616121,0.211023101804961,0.35032366149453,1.40121897349493,1.51956180553828,1.0508953120004,1.16923814404375,0.118342832043349
"ARL5B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MissingData",5,"MissingData",5,"MissingData",5,"MissingData",5,4.60188627423765,-2.36416255993541,4.18681806726053e-06,0.0180708812988098,0.000540979272888952,0.156880321084032,NA,NA,NA,NA,4.60188627423765,NA,4.18681806726053e-06,NA,0.000540979272888952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLSTN1",-3.61558931200872,0.00179799081352505,0.0492004551418403,TRUE,-2.39269717717147,0.100350232102295,0.731510572236038,FALSE,4.02113338492141,0.000173756386894498,0.00655705143633649,TRUE,-1.4234055213444,0.927711796983532,1,FALSE,0.559126380481371,1,1,FALSE,-1.32490597794353,1,1,FALSE,"Both",3,"Herbivore",1,"Both",3,"Insectivore",1,3.0092155591039,-2.28286143610989,0.00261923208410735,0.0224385317041798,0.0376041920737786,0.174223100049197,-0.557485467983658,0.577195785142445,0.802354580911709,-3.67983242436018,3.0092155591039,0.000233387270543904,0.00261923208410735,0.00494287941854745,0.0376041920737786,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86471532120311,5.39997840504051,1.55010802398597,2.95196977568563,1.6197577190685,4.5352630838374,0.685392702782861,2.08725445448252,0.755042397865389,3.84987038105454,2.44800862935488,3.78022068597201,1.40186175169966,0.0696496950825281,1.33221205661713
"NSUN6",2.25249993589136,0.145744180592415,0.766527105796808,FALSE,-1.19307034900096,1,1,FALSE,-0.828141701093234,1,1,FALSE,0.652292553379473,1,1,FALSE,-2.90761134620073,0.0218520397560089,0.422603339916464,FALSE,-1.68954612412496,0.546688923451496,1,FALSE,"Insectivore",2,"Vertivore",2,"Unclear",0,"Both",3,-0.822968027098485,2.59091518422381,0.410526175678965,0.0095721079669993,0.683535570783806,0.11197772680155,-2.80569171578607,0.00502087033397977,0.0846375284870875,0.941429079179291,-0.822968027098485,0.346485017488178,0.410526175678965,0.574066990746632,0.683535570783806,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.43638611350222,2.17834259191743,1.13151749147893,3.64874967924452,2.78744750078725,0.258043521584789,1.30486862202329,1.2123635657423,0.351061387285031,1.0468251004385,1.47040708732709,0.60910490886982,2.5172321877656,1.65593000930832,0.861302178457273
"ARHGAP39",-2.39171113145288,0.10062021285528,0.609409909855254,FALSE,-0.866905797910146,1,1,FALSE,1.83880493949441,0.197831644451573,0.647644233188879,FALSE,1.75363416526197,0.476959277385255,1,FALSE,1.18722216605172,1,1,FALSE,-2.27347737760791,0.137984567275938,1,FALSE,"Both",3,"Vertivore",2,"Carnivore",1,"Insectivore",1,0.303529990744825,-2.24773138822109,0.76148599551211,0.024593323248633,0.899105951431803,0.182727969878497,-0.879330567898985,0.37922206644139,0.660235626631744,-3.55011905197907,0.303529990744825,0.000385056975875907,0.76148599551211,0.00689307134996875,0.899105951431803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.07820019133749,2.9914266016855,2.93120176966684,2.53068800407984,0.0836038891089225,1.91322641034801,1.85300157832935,1.45248781274235,0.994596302228564,0.0602248320186652,0.460738597605665,2.90782271257658,0.400513765587,2.84759788055791,2.44708411497091
"TMEM252",1.85465806422479,0.381870424832381,1,FALSE,-0.624460468195422,1,1,FALSE,-1.62220222138499,0.314280168682029,0.859533398337619,FALSE,0.617831296394108,1,1,FALSE,-2.05475700736493,0.239414884038392,1,FALSE,-1.09421900562196,1,1,FALSE,"Both",3,"Unclear",0,"Both",3,"Both",3,-0.849920381963715,1.50661714304066,0.395369352964705,0.131908820664092,0.671814071974908,0.421141250847096,-0.813015572075372,0.416209130124454,0.690519597637026,0.813656970686221,-0.849920381963715,0.41584149099968,0.395369352964705,0.634952122274795,0.671814071974908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.75300152563958,2.45851148519288,0.874568594686117,2.76437390759398,2.08517097297415,0.705509959553299,0.878432930953459,1.01137238195441,0.332169447334577,1.58394289050676,0.305862422401107,0.373340512218722,1.88980531290786,1.21060237828804,0.679202934619828
"FOXH1",1.11367875493785,1,1,FALSE,0.959416649183065,1,1,FALSE,-3.39150748195424,0.00208527795805838,0.0341407353024035,TRUE,0.792363941760511,1,1,FALSE,0.00919096427721766,1,1,FALSE,0.357877690597752,1,1,FALSE,"Insectivore",2,"Both",3,"DoubleBoth",4,"Insectivore",1,-0.801685942611246,1.61054438255107,0.422734649403169,0.107279064467772,0.693112070825001,0.384964878449882,0.889803311382964,0.373571508215854,0.655544231972572,1.94051142703376,-0.801685942611246,0.0523175668067592,0.422734649403169,0.182479503123461,0.693112070825001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.109079781059323,3.1856477386147,0.227203883293383,0.780990806513879,0.534432057822892,3.07656795755537,0.11812410223406,0.671911025454556,0.425352276763569,2.95844385532131,2.40465693210082,2.65121568079181,0.553786923220496,0.307228174529509,0.246558748690987
"ZNF165",-0.900624180867382,1,1,FALSE,-1.51392326401403,0.780271817777586,1,FALSE,0.50109935466676,1,1,FALSE,0.121108656563415,1,1,FALSE,-0.622178474616975,1,1,FALSE,-1.73956070336541,0.491617106881196,1,FALSE,"DoubleBoth",4,"Vertivore",2,"Carnivore",1,"Vertivore",2,0.766445172806552,0.109996413633601,0.443411463036748,0.912412219162456,0.708383245058412,0.97170102893589,-1.79757427653628,0.072244497766266,0.305654255657045,-1.26332275083214,0.766445172806552,0.206473213265884,0.443411463036748,0.421266988857409,0.708383245058412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.433667940588484,0.991168217324974,0.722474217908289,0.196890847081941,0.593217704043418,1.42483615791346,1.15614215849677,0.630558787670424,0.159549763454935,0.268693999416685,0.794277370243034,1.58438592136839,0.525583370826348,1.31569192195171,0.790108551125359
"CRNKL1",1.22608527011075,1,1,FALSE,2.54388927843186,0.0657754967051535,0.567374701447538,FALSE,-2.17455167680183,0.0889911866637421,0.394772150793316,FALSE,1.48534161198714,0.824720124781368,1,FALSE,1.46387567343832,0.85936752751588,1,FALSE,1.43604806535765,0.905931987860901,1,FALSE,"Herbivore",1,"Both",3,"Unclear",0,"Vertivore",2,-2.22075305180207,-0.460994143963948,0.026367692018933,0.64480280652188,0.154293833911511,0.860210814894492,1.47529193582542,0.140134073543743,0.420625009301411,2.00387575087678,-2.22075305180207,0.0450833717281216,0.026367692018933,0.166687647080345,0.154293833911511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.931828150558675,2.4046134455154,0.183321917406413,0.168143206694013,0.148466116315972,3.33644159607407,0.748506233152262,0.763684943864662,0.783362034242703,2.58793536292181,2.57275665220941,2.55307956183137,0.0151787107123997,0.0348558010904415,0.0196770903780418
"INSYN2B",-0.473034194538477,1,1,FALSE,-0.903737838071972,1,1,FALSE,0.501727690787017,1,1,FALSE,0.273245290821609,1,1,FALSE,-0.493668784470662,1,1,FALSE,-1.104448531192,1,1,FALSE,"Both",3,"Vertivore",2,"Carnivore",1,"Vertivore",2,0.284646059485765,-0.36186833288366,0.775915319922758,0.717450425183163,0.907876374837795,0.892970432449811,-0.938909396625574,0.347777264330498,0.6342070521537,-1.41804477188684,0.284646059485765,0.156177693781116,0.775915319922758,0.35796247632215,0.907876374837795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.304553467024288,0.689260739155841,0.527699284758524,0.0145908584680511,0.446477359186111,0.993814206180128,0.832252751782811,0.289962608556237,0.141923892161823,0.161561454397317,0.703851597623892,1.13573809834195,0.542290143226575,0.974176643944634,0.431886500718059
"SLC39A12",1.36945858637432,1,1,FALSE,-1.55595680224406,0.718310188735839,1,FALSE,-0.176483377190681,1,1,FALSE,-1.94138818865762,0.313267259194945,1,FALSE,-2.51540275794829,0.0713378828355673,0.733846709695752,FALSE,-0.128757496536148,1,1,FALSE,"Both",3,"Both",3,"Unclear",0,"DoubleBoth",4,1.23262703712766,1.24886433418033,0.217714944851297,0.21171469849194,0.496334956553401,0.535280540922766,-1.22115981169224,0.222025517164694,0.512010634406103,0.949496737926416,1.23262703712766,0.342368030319967,0.217714944851297,0.570307625860983,0.496334956553401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.06858105907953,1.09314604575766,2.3411222060947,2.74701180054,1.05939875190874,0.975435013321876,0.272541147015162,0.678430741460468,1.0091823071708,1.24797616033704,1.65386575478234,0.0337472938489204,0.405889594445307,1.28172345418596,1.68761304863127
"SF1",2.41038971490783,0.0956129300464831,0.594334694795114,FALSE,2.5702325351342,0.0609781627210128,0.542091918621646,FALSE,-2.49657730951241,0.0376194993888623,0.227092344776469,FALSE,0.797693694099426,1,1,FALSE,0.647608688856006,1,1,FALSE,1.95875483526674,0.300849031214949,1,FALSE,"Both",3,"Both",3,"Carnivore",1,"Unclear",0,-1.98108567163443,1.8914675311164,0.0475816668458199,0.0585619612787224,0.215628545890222,0.28343709476465,1.38646621371214,0.165604590088214,0.451177823462078,3.21742011676937,-1.98108567163443,0.00129349041452872,0.0475816668458199,0.0159297423122591,0.215628545890222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.113025942106045,3.46974965802633,1.14034829230619,1.24647441726823,0.319354086014591,3.58277560013238,1.25337423441223,1.35950035937427,0.432380028120636,2.32940136572015,2.2232752407581,3.15039557201174,0.106126124962041,0.820994206291596,0.927120331253637
